n,accept_boundary,reject_boundary,accept_boundary_rate,reject_boundary_rate
2905,243.0,354.0,0.08364888123924269,0.12185886402753873
2906,244.0,354.0,0.08396421197522368,0.12181693048864418
2907,244.0,354.0,0.08393532851737186,0.1217750257997936
2908,244.0,354.0,0.08390646492434663,0.12173314993122421
2909,244.0,354.0,0.08387762117566173,0.12169130285321417
2910,244.0,354.0,0.0838487972508591,0.12164948453608247
2911,244.0,354.0,0.08381999312950876,0.12160769495018894
2912,244.0,354.0,0.08379120879120878,0.12156593406593406
2913,244.0,355.0,0.0837624442155853,0.12186749055956059
2914,244.0,355.0,0.08373369938229239,0.12182566918325326
2915,244.0,355.0,0.083704974271012,0.12178387650085763
2916,244.0,355.0,0.08367626886145405,0.12174211248285323
2917,245.0,355.0,0.08399040109701748,0.12170037709976003
2918,245.0,355.0,0.08396161754626456,0.12165867032213845
2919,245.0,355.0,0.08393285371702638,0.12161699212058924
2920,245.0,355.0,0.0839041095890411,0.12157534246575342
2921,245.0,355.0,0.08387538514207463,0.12153372132831222
2922,245.0,356.0,0.0838466803559206,0.1218343600273785
2923,245.0,356.0,0.08381799521040027,0.12179267875470406
2924,245.0,356.0,0.08378932968536251,0.12175102599179206
2925,245.0,356.0,0.08376068376068375,0.12170940170940171
2926,245.0,356.0,0.08373205741626795,0.12166780587833219
2927,245.0,356.0,0.08370345063204647,0.12162623846942262
2928,246.0,356.0,0.08401639344262295,0.12158469945355191
2929,246.0,356.0,0.08398770911573916,0.12154318880163878
2930,246.0,356.0,0.08395904436860069,0.12150170648464163
2931,246.0,357.0,0.08393039918116683,0.1218014329580348
2932,246.0,357.0,0.08390177353342429,0.12175989085948158
2933,246.0,357.0,0.08387316740538697,0.12171837708830549
2934,246.0,357.0,0.08384458077709611,0.12167689161554192
2935,246.0,357.0,0.08381601362862011,0.12163543441226576
2936,246.0,357.0,0.0837874659400545,0.12159400544959129
2937,246.0,357.0,0.08375893769152196,0.12155260469867211
2938,246.0,357.0,0.08373042886317222,0.12151123213070116
2939,247.0,357.0,0.08404219122150391,0.12146988771691052
2940,247.0,358.0,0.08401360544217687,0.12176870748299319
2941,247.0,358.0,0.08398503910234614,0.12172730363821829
2942,247.0,358.0,0.083956492182189,0.12168592794017676
2943,247.0,358.0,0.08392796466190962,0.1216445803601767
2944,247.0,358.0,0.08389945652173914,0.12160326086956522
2945,247.0,358.0,0.08387096774193549,0.12156196943972836
2946,247.0,358.0,0.08384249830278344,0.12152070604209098
2947,247.0,358.0,0.08381404818459451,0.12147947064811673
2948,247.0,358.0,0.08378561736770691,0.12143826322930801
2949,247.0,359.0,0.08375720583248558,0.12173618175652763
2950,248.0,359.0,0.0840677966101695,0.12169491525423728
2951,248.0,359.0,0.08403930870891223,0.12165367671975602
2952,248.0,359.0,0.08401084010840108,0.12161246612466124
2953,248.0,359.0,0.08398239078902811,0.12157128344056892
2954,248.0,359.0,0.08395396073121192,0.12153012863913337
2955,248.0,359.0,0.08392554991539763,0.12148900169204738
2956,248.0,359.0,0.08389715832205684,0.12144790257104195
2957,248.0,359.0,0.08386878593168752,0.12140683124788637
2958,248.0,360.0,0.08384043272481406,0.12170385395537525
2959,248.0,360.0,0.08381209868198716,0.12166272389320716
2960,248.0,360.0,0.08378378378378379,0.12162162162162163
2961,249.0,360.0,0.08409321175278622,0.12158054711246201
2962,249.0,360.0,0.08406482106684672,0.12153950033760973
2963,249.0,360.0,0.08403644954438069,0.12149848126898413
2964,249.0,360.0,0.0840080971659919,0.1214574898785425
2965,249.0,360.0,0.08397976391231028,0.12141652613827993
2966,249.0,360.0,0.08395144976399191,0.12137559002022927
2967,249.0,361.0,0.0839231547017189,0.12167172227839569
2968,249.0,361.0,0.08389487870619947,0.12163072776280323
2969,249.0,361.0,0.08386662175816774,0.12158976086224318
2970,249.0,361.0,0.08383838383838384,0.12154882154882155
2971,249.0,361.0,0.0838101649276338,0.12150790979468193
2972,250.0,361.0,0.08411843876177658,0.12146702557200538
2973,250.0,361.0,0.08409014463504877,0.12142616885301043
2974,250.0,361.0,0.08406186953597848,0.12138533960995293
2975,250.0,361.0,0.08403361344537816,0.12134453781512605
2976,250.0,362.0,0.08400537634408602,0.12163978494623656
2977,250.0,362.0,0.08397715821296607,0.12159892509237487
2978,250.0,362.0,0.08394895903290799,0.12155809267965077
2979,250.0,362.0,0.08392077878482712,0.12151728768042967
2980,250.0,362.0,0.08389261744966443,0.12147651006711409
2981,250.0,362.0,0.08386447500838645,0.12143575981214358
2982,250.0,362.0,0.08383635144198524,0.12139503688799463
2983,251.0,362.0,0.08414347971840429,0.12135434126718068
2984,251.0,362.0,0.08411528150134048,0.12131367292225201
2985,251.0,363.0,0.08408710217755444,0.12160804020100502
2986,251.0,363.0,0.0840589417280643,0.12156731413261888
2987,251.0,363.0,0.08403080013391362,0.12152661533311014
2988,251.0,363.0,0.08400267737617136,0.1214859437751004
2989,251.0,363.0,0.08397457343593175,0.1214452994312479
2990,251.0,363.0,0.08394648829431438,0.12140468227424749
2991,251.0,363.0,0.08391842193246406,0.1213640922768305
2992,251.0,363.0,0.0838903743315508,0.1213235294117647
2993,251.0,363.0,0.0838623454727698,0.12128299365185433
2994,252.0,364.0,0.0841683366733467,0.12157648630594522
2995,252.0,364.0,0.08414023372287145,0.12153589315525877
2996,252.0,364.0,0.08411214953271028,0.12149532710280374
2997,252.0,364.0,0.08408408408408409,0.12145478812145478
2998,252.0,364.0,0.08405603735823883,0.12141427618412275
2999,252.0,364.0,0.08402800933644548,0.12137379126375458
3000,252.0,364.0,0.084,0.12133333333333333
3001,252.0,364.0,0.08397200933022327,0.12129290236587804
3002,252.0,364.0,0.08394403730846102,0.12125249833444371
3003,252.0,365.0,0.08391608391608392,0.12154512154512155
3004,252.0,365.0,0.08388814913448735,0.12150466045272969
3005,253.0,365.0,0.08419301164725458,0.12146422628951747
3006,253.0,365.0,0.08416500332667998,0.12142381902860945
3007,253.0,365.0,0.08413701363485201,0.12138343864316595
3008,253.0,365.0,0.08410904255319149,0.12134308510638298
3009,253.0,365.0,0.0840810900631439,0.1213027583914922
3010,253.0,365.0,0.0840531561461794,0.1212624584717608
3011,253.0,365.0,0.08402524078379275,0.12122218532049153
3012,253.0,366.0,0.08399734395750331,0.12151394422310757
3013,253.0,366.0,0.08396946564885496,0.12147361433786924
3014,253.0,366.0,0.08394160583941605,0.12143331121433311
3015,253.0,366.0,0.08391376451077943,0.12139303482587065
3016,254.0,366.0,0.08421750663129973,0.1213527851458886
3017,254.0,366.0,0.08418959231024196,0.12131256214782897
3018,254.0,366.0,0.08416169648774023,0.12127236580516898
3019,254.0,366.0,0.08413381914541239,0.121232196091421
3020,254.0,366.0,0.08410596026490066,0.12119205298013246
3021,254.0,367.0,0.08407811982787157,0.12148295266468057
3022,254.0,367.0,0.08405029781601589,0.1214427531436135
3023,254.0,367.0,0.08402249421104863,0.12140258021832617
3024,254.0,367.0,0.083994708994709,0.12136243386243387
3025,254.0,367.0,0.08396694214876033,0.12132231404958678
3026,254.0,367.0,0.08393919365499009,0.12128222075346992
3027,255.0,367.0,0.08424182358771061,0.1212421539478031
3028,255.0,367.0,0.08421400264200793,0.12120211360634082
3029,255.0,367.0,0.0841862000660284,0.12116209970287224
3030,255.0,368.0,0.08415841584158416,0.12145214521452145
3031,255.0,368.0,0.08413064995051138,0.12141207522269878
3032,255.0,368.0,0.08410290237467019,0.12137203166226913
3033,255.0,368.0,0.0840751730959446,0.12133201450708869
3034,255.0,368.0,0.08404746209624259,0.12129202373104812
3035,255.0,368.0,0.08401976935749589,0.1212520593080725
3036,255.0,368.0,0.08399209486166008,0.12121212121212122
3037,256.0,368.0,0.0842937108989134,0.12117220941718801
3038,256.0,368.0,0.08426596445029624,0.12113232389730086
3039,256.0,369.0,0.08423823626192826,0.12142152023692004
3040,256.0,369.0,0.08421052631578947,0.12138157894736842
3041,256.0,369.0,0.0841828345938836,0.12134166392634002
3042,256.0,369.0,0.084155161078238,0.12130177514792899
3043,256.0,369.0,0.08412750575090372,0.12126191258626355
3044,256.0,369.0,0.08409986859395532,0.12122207621550592
3045,256.0,369.0,0.08407224958949097,0.12118226600985221
3046,256.0,369.0,0.0840446487196323,0.1211424819435325
3047,256.0,369.0,0.08401706596652445,0.12110272399081064
3048,257.0,370.0,0.08431758530183726,0.12139107611548557
3049,257.0,370.0,0.084289931124959,0.12135126270908494
3050,257.0,370.0,0.08426229508196721,0.12131147540983607
3051,257.0,370.0,0.08423467715503113,0.12127171419206817
3052,257.0,370.0,0.08420707732634339,0.12123197903014417
3053,257.0,370.0,0.08417949557811988,0.12119226989846053
3054,257.0,370.0,0.08415193189259987,0.12115258677144729
3055,257.0,370.0,0.08412438625204582,0.12111292962356793
3056,257.0,370.0,0.08409685863874346,0.12107329842931937
3057,257.0,371.0,0.08406934903500164,0.12136081125286229
3058,257.0,371.0,0.08404185742315239,0.12132112491824722
3059,258.0,371.0,0.08434128800261523,0.12128146453089245
3060,258.0,371.0,0.08431372549019608,0.12124183006535948
3061,258.0,371.0,0.08428618098660569,0.12120222149624306
3062,258.0,371.0,0.08425865447419988,0.12116263879817113
3063,258.0,371.0,0.0842311459353575,0.12112308194580476
3064,258.0,371.0,0.08420365535248042,0.12108355091383811
3065,258.0,371.0,0.08417618270799347,0.12104404567699836
3066,258.0,372.0,0.08414872798434442,0.12133072407045009
3067,258.0,372.0,0.08412129116400391,0.12129116400391261
3068,258.0,372.0,0.08409387222946545,0.121251629726206
3069,258.0,372.0,0.08406647116324535,0.12121212121212122
3070,259.0,372.0,0.08436482084690554,0.12117263843648209
3071,259.0,372.0,0.08433734939759036,0.12113318137414524
3072,259.0,372.0,0.08430989583333333,0.12109375
3073,259.0,372.0,0.08428246013667426,0.12105434428896844
3074,259.0,372.0,0.08425504229017566,0.1210149642160052
3075,259.0,373.0,0.08422764227642277,0.12130081300813009
3076,259.0,373.0,0.0842002600780234,0.12126137841352405
3077,259.0,373.0,0.08417289567760806,0.12122196945076373
3078,259.0,373.0,0.08414554905782975,0.12118258609486679
3079,259.0,373.0,0.08411822020136409,0.12114322832088341
3080,259.0,373.0,0.08409090909090909,0.1211038961038961
3081,260.0,373.0,0.08438818565400844,0.1210645894190198
3082,260.0,373.0,0.08436080467229072,0.12102530824140169
3083,260.0,373.0,0.08433344145313007,0.12098605254622122
3084,260.0,374.0,0.08430609597924774,0.12127107652399481
3085,260.0,374.0,0.08427876823338736,0.12123176661264182
3086,260.0,374.0,0.08425145819831498,0.12119248217757615
3087,260.0,374.0,0.08422416585681892,0.12115322319403952
3088,260.0,374.0,0.08419689119170984,0.1211139896373057
3089,260.0,374.0,0.08416963418582066,0.12107478148268049
3090,260.0,374.0,0.08414239482200647,0.12103559870550162
3091,260.0,374.0,0.08411517308314462,0.12099644128113879
3092,261.0,374.0,0.08441138421733506,0.12095730918499353
3093,261.0,375.0,0.08438409311348205,0.12124151309408342
3094,261.0,375.0,0.0843568196509373,0.12120232708468003
3095,261.0,375.0,0.08432956381260097,0.12116316639741519
3096,261.0,375.0,0.08430232558139535,0.12112403100775193
3097,261.0,375.0,0.08427510494026477,0.12108492089118501
3098,261.0,375.0,0.0842479018721756,0.1210458360232408
3099,261.0,375.0,0.08422071636011616,0.12100677637947725
3100,261.0,375.0,0.08419354838709678,0.12096774193548387
3101,261.0,375.0,0.08416639793614963,0.12092873266688164
3102,261.0,376.0,0.08413926499032882,0.12121212121212122
3103,262.0,376.0,0.08443441830486625,0.12117305833064776
3104,262.0,376.0,0.08440721649484537,0.1211340206185567
3105,262.0,376.0,0.08438003220611916,0.12109500805152978
3106,262.0,376.0,0.08435286542176433,0.1210560206052801
3107,262.0,376.0,0.08432571612487931,0.12101705825555198
3108,262.0,376.0,0.08429858429858429,0.12097812097812098
3109,262.0,376.0,0.08427146992602123,0.12093920874879382
3110,262.0,376.0,0.0842443729903537,0.12090032154340837
3111,262.0,377.0,0.08421729347476696,0.1211828993892639
3112,262.0,377.0,0.08419023136246787,0.1211439588688946
3113,262.0,377.0,0.08416318663668487,0.12110504336652747
3114,263.0,377.0,0.0844572896596018,0.12106615285806037
3115,263.0,377.0,0.08443017656500802,0.12102728731942215
3116,263.0,377.0,0.084403080872914,0.12098844672657252
3117,263.0,377.0,0.08437600256657042,0.12094963105550209
3118,263.0,377.0,0.08434894162924952,0.1209108402822322
3119,263.0,377.0,0.08432189804424495,0.120872074382815
3120,263.0,378.0,0.0842948717948718,0.12115384615384615
3121,263.0,378.0,0.08426786286446651,0.12111502723486062
3122,263.0,378.0,0.08424087123638693,0.1210762331838565
3123,263.0,378.0,0.08421389689401217,0.12103746397694524
3124,263.0,378.0,0.08418693982074264,0.12099871959026888
3125,264.0,378.0,0.08448,0.12096
3126,264.0,378.0,0.08445297504798464,0.12092130518234165
3127,264.0,378.0,0.08442596738087624,0.12088263511352734
3128,264.0,378.0,0.08439897698209718,0.12084398976982097
3129,264.0,379.0,0.08437200383509108,0.12112496005113454
3130,264.0,379.0,0.08434504792332269,0.12108626198083067
3131,264.0,379.0,0.08431810923027787,0.12104758862983073
3132,264.0,379.0,0.0842911877394636,0.12100893997445722
3133,264.0,379.0,0.08426428343440792,0.12097031599106288
3134,264.0,379.0,0.08423739629865985,0.12093171665603063
3135,264.0,379.0,0.08421052631578947,0.12089314194577352
3136,265.0,379.0,0.08450255102040816,0.12085459183673469
3137,265.0,379.0,0.08447561364360855,0.12081606630538731
3138,265.0,380.0,0.08444869343530911,0.12109623964308477
3139,265.0,380.0,0.08442179037910162,0.1210576616756929
3140,265.0,380.0,0.08439490445859872,0.12101910828025478
3141,265.0,380.0,0.08436803565743393,0.1209805794333015
3142,265.0,380.0,0.08434118395926161,0.12094207511139402
3143,265.0,380.0,0.08431434934775692,0.12090359529112313
3144,265.0,380.0,0.08428753180661577,0.12086513994910941
3145,265.0,380.0,0.08426073131955485,0.12082670906200318
3146,265.0,380.0,0.0842339478703115,0.12078830260648442
3147,266.0,381.0,0.08452494439148395,0.12106768350810296
3148,266.0,381.0,0.08449809402795426,0.1210292249047014
3149,266.0,381.0,0.08447126071768815,0.12099079072721498
3150,266.0,381.0,0.08444444444444445,0.12095238095238095
3151,266.0,381.0,0.08441764519200254,0.12091399555696604
3152,266.0,381.0,0.08439086294416244,0.12087563451776649
3153,266.0,381.0,0.08436409768474469,0.120837297811608
3154,266.0,381.0,0.08433734939759036,0.12079898541534559
3155,266.0,381.0,0.08431061806656101,0.12076069730586371
3156,266.0,382.0,0.08428390367553866,0.12103929024081116
3157,266.0,382.0,0.08425720620842572,0.12100095026924296
3158,267.0,382.0,0.08454718176060798,0.12096263457884737
3159,267.0,382.0,0.08452041785375118,0.12092434314656537
3160,267.0,382.0,0.08449367088607596,0.1208860759493671
3161,267.0,382.0,0.08446694084150586,0.12084783296425182
3162,267.0,382.0,0.08444022770398482,0.12080961416824794
3163,267.0,382.0,0.08441353145747708,0.1207714195384129
3164,267.0,382.0,0.08438685208596713,0.12073324905183312
3165,267.0,383.0,0.08436018957345971,0.12101105845181674
3166,267.0,383.0,0.08433354390397979,0.1209728363866077
3167,267.0,383.0,0.08430691506157247,0.12093463845910957
3168,267.0,383.0,0.08428030303030302,0.12089646464646464
3169,268.0,383.0,0.08456926475228779,0.12085831492584412
3170,268.0,383.0,0.08454258675078864,0.12082018927444794
3171,268.0,383.0,0.08451592557552823,0.12078208766950489
3172,268.0,383.0,0.08448928121059268,0.12074401008827239
3173,268.0,383.0,0.08446265364008824,0.12070595650803656
3174,268.0,384.0,0.08443604284814114,0.12098298676748583
3175,268.0,384.0,0.08440944881889764,0.12094488188976378
3176,268.0,384.0,0.08438287153652393,0.12090680100755667
3177,268.0,384.0,0.08435631098520617,0.12086874409820586
3178,268.0,384.0,0.08432976714915041,0.12083071113908118
3179,268.0,384.0,0.08430324001258258,0.120792702107581
3180,269.0,384.0,0.08459119496855345,0.12075471698113208
3181,269.0,384.0,0.08456460232631248,0.12071675573718957
3182,269.0,384.0,0.08453802639849152,0.12067881835323696
3183,269.0,385.0,0.0845114671693371,0.12095507382972039
3184,269.0,385.0,0.08448492462311558,0.12091708542713568
3185,269.0,385.0,0.08445839874411303,0.12087912087912088
3186,269.0,385.0,0.08443188951663529,0.12084118016321406
3187,269.0,385.0,0.08440539692500784,0.12080326325698149
3188,269.0,385.0,0.08437892095357591,0.12076537013801757
3189,269.0,385.0,0.0843524615867043,0.12072750078394481
3190,269.0,385.0,0.08432601880877742,0.1206896551724138
3191,270.0,385.0,0.08461297398934503,0.1206518332811031
3192,270.0,386.0,0.08458646616541353,0.12092731829573934
3193,270.0,386.0,0.08455997494519261,0.12088944566238648
3194,270.0,386.0,0.08453350031308704,0.1208515967438948
3195,270.0,386.0,0.08450704225352113,0.12081377151799687
3196,270.0,386.0,0.08448060075093868,0.12077596996245307
3197,270.0,386.0,0.08445417578980294,0.12073819205505161
3198,270.0,386.0,0.08442776735459662,0.1207004377736085
3199,270.0,386.0,0.08440137542982182,0.12066270709596749
3200,270.0,386.0,0.084375,0.120625
3201,270.0,387.0,0.08434864104967198,0.12089971883786317
3202,271.0,387.0,0.08463460337289194,0.12086196127420362
3203,271.0,387.0,0.08460817983140806,0.12082422728691851
3204,271.0,387.0,0.08458177278401997,0.12078651685393259
3205,271.0,387.0,0.0845553822152886,0.12074882995319813
3206,271.0,387.0,0.08452900810979413,0.12071116656269494
3207,271.0,387.0,0.08450265045213595,0.12067352666043031
3208,271.0,387.0,0.08447630922693267,0.1206359102244389
3209,271.0,387.0,0.08444998441882207,0.1205983172327828
3210,271.0,388.0,0.08442367601246106,0.12087227414330218
3211,271.0,388.0,0.08439738399252569,0.12083463095608844
3212,271.0,388.0,0.08437110834371109,0.12079701120797011
3213,272.0,388.0,0.08465608465608465,0.12075941487706193
3214,272.0,388.0,0.08462974486621033,0.12072184194150591
3215,272.0,388.0,0.08460342146189735,0.12068429237947123
3216,272.0,388.0,0.0845771144278607,0.12064676616915423
3217,272.0,388.0,0.08455082374883431,0.12060926328877837
3218,272.0,388.0,0.08452454940957116,0.12057178371659416
3219,272.0,389.0,0.08449829139484312,0.12084498291394843
3220,272.0,389.0,0.084472049689441,0.12080745341614907
3221,272.0,389.0,0.08444582427817449,0.12076994722135982
3222,272.0,389.0,0.08441961514587212,0.1207324643078833
3223,272.0,389.0,0.08439342227738132,0.12069500465404902
3224,273.0,389.0,0.0846774193548387,0.1206575682382134
3225,273.0,389.0,0.08465116279069768,0.1206201550387597
3226,273.0,389.0,0.08462492250464972,0.12058276503409796
3227,273.0,389.0,0.08459869848156182,0.12054539820266501
3228,273.0,390.0,0.0845724907063197,0.120817843866171
3229,273.0,390.0,0.0845462991638278,0.12078042737689687
3230,273.0,390.0,0.08452012383900928,0.12074303405572756
3231,273.0,390.0,0.08449396471680594,0.12070566388115135
3232,273.0,390.0,0.08446782178217822,0.12066831683168316
3233,273.0,390.0,0.08444169502010516,0.12063099288586453
3234,273.0,390.0,0.08441558441558442,0.12059369202226346
3235,274.0,390.0,0.08469860896445132,0.1205564142194745
3236,274.0,390.0,0.08467243510506799,0.12051915945611867
3237,274.0,391.0,0.08464627741736175,0.12079085573061477
3238,274.0,391.0,0.0846201358863496,0.12075355157504633
3239,274.0,391.0,0.084594010497067,0.12071627045384378
3240,274.0,391.0,0.08456790123456791,0.12067901234567902
3241,274.0,391.0,0.08454180808392471,0.12064177722925024
3242,274.0,391.0,0.08451573103022826,0.12060456508328192
3243,274.0,391.0,0.08448967005858772,0.12056737588652482
3244,274.0,391.0,0.08446362515413071,0.12053020961775586
3245,274.0,391.0,0.08443759630200308,0.12049306625577812
3246,275.0,392.0,0.08471965495995071,0.12076401725200246
3247,275.0,392.0,0.08469356328919002,0.12072682476131814
3248,275.0,392.0,0.08466748768472906,0.1206896551724138
3249,275.0,392.0,0.08464142813173284,0.12065250846414281
3250,275.0,392.0,0.08461538461538462,0.12061538461538461
3251,275.0,392.0,0.08458935712088587,0.1205782836050446
3252,275.0,392.0,0.08456334563345634,0.12054120541205413
3253,275.0,392.0,0.08453735013833384,0.12050415001537043
3254,275.0,392.0,0.08451137062077443,0.12046711739397664
3255,275.0,393.0,0.08448540706605223,0.12073732718894009
3256,275.0,393.0,0.08445945945945946,0.1207002457002457
3257,276.0,393.0,0.08474055879643844,0.12066318698188518
3258,276.0,393.0,0.0847145488029466,0.12062615101289134
3259,276.0,393.0,0.08468855477140227,0.1205891377723228
3260,276.0,393.0,0.08466257668711656,0.1205521472392638
3261,276.0,393.0,0.08463661453541858,0.12051517939282429
3262,276.0,393.0,0.08461066830165542,0.1204782342121398
3263,276.0,393.0,0.08458473797119215,0.12044131167637144
3264,276.0,394.0,0.08455882352941177,0.12071078431372549
3265,276.0,394.0,0.08453292496171516,0.12067381316998468
3266,276.0,394.0,0.08450704225352113,0.12063686466625842
3267,276.0,394.0,0.0844811753902663,0.12059993878175697
3268,277.0,394.0,0.08476132190942473,0.12056303549571604
3269,277.0,394.0,0.08473539308657081,0.12052615478739676
3270,277.0,394.0,0.08470948012232415,0.12048929663608562
3271,277.0,394.0,0.08468358300214002,0.12045246102109447
3272,277.0,394.0,0.08465770171149144,0.12041564792176039
3273,277.0,395.0,0.08463183623586923,0.1206843874121601
3274,277.0,395.0,0.08460598656078192,0.12064752596212584
3275,277.0,395.0,0.08458015267175573,0.12061068702290076
3276,277.0,395.0,0.08455433455433456,0.12057387057387058
3277,277.0,395.0,0.08452853219407995,0.12053707659444614
3278,278.0,395.0,0.0848078096400244,0.12050030506406345
3279,278.0,395.0,0.08478194571515706,0.1204635559621836
3280,278.0,395.0,0.08475609756097562,0.12042682926829268
3281,278.0,395.0,0.08473026516306004,0.12039012496190186
3282,278.0,396.0,0.08470444850700792,0.1206581352833638
3283,278.0,396.0,0.08467864757843437,0.12062138288151081
3284,278.0,396.0,0.08465286236297198,0.12058465286236297
3285,278.0,396.0,0.08462709284627093,0.12054794520547946
3286,278.0,396.0,0.08460133901399879,0.12051125989044431
3287,278.0,396.0,0.08457560085184058,0.12047459689686645
3288,278.0,396.0,0.08454987834549878,0.12043795620437957
3289,279.0,396.0,0.08482821526299787,0.12040133779264214
3290,279.0,396.0,0.08480243161094225,0.12036474164133738
3291,279.0,397.0,0.08477666362807658,0.12063202673959283
3292,279.0,397.0,0.08475091130012151,0.12059538274605103
3293,279.0,397.0,0.08472517461281506,0.1205587610081992
3294,279.0,397.0,0.08469945355191257,0.12052216150576807
3295,279.0,397.0,0.08467374810318665,0.1204855842185129
3296,279.0,397.0,0.08464805825242719,0.1204490291262136
3297,279.0,397.0,0.08462238398544131,0.12041249620867456
3298,279.0,397.0,0.08459672528805337,0.12037598544572468
3299,279.0,397.0,0.08457108214610488,0.12033949681721734
3300,280.0,398.0,0.08484848484848485,0.1206060606060606
3301,280.0,398.0,0.08482278097546198,0.12056952438654953
3302,280.0,398.0,0.08479709267110842,0.12053301029678982
3303,280.0,398.0,0.08477141992128367,0.1204965183166818
3304,280.0,398.0,0.0847457627118644,0.12046004842615012
3305,280.0,398.0,0.08472012102874432,0.12042360060514372
3306,280.0,398.0,0.08469449485783424,0.12038717483363581
3307,280.0,398.0,0.084668884185062,0.12035077109162383
3308,280.0,398.0,0.08464328899637243,0.12031438935912939
3309,280.0,399.0,0.08461770927772741,0.12058023572076156
3310,280.0,399.0,0.08459214501510574,0.12054380664652568
3311,281.0,399.0,0.08486861975234068,0.12050739957716702
3312,281.0,399.0,0.08484299516908213,0.12047101449275362
3313,281.0,399.0,0.0848173860549351,0.12043465137337761
3314,281.0,399.0,0.0847917923958962,0.1203983101991551
3315,281.0,399.0,0.08476621417797889,0.12036199095022625
3316,281.0,399.0,0.08474065138721351,0.12032569360675513
3317,281.0,399.0,0.08471510400964727,0.12028941814892975
3318,281.0,399.0,0.08468957203134418,0.12025316455696203
3319,281.0,400.0,0.08466405543838505,0.12051822838204278
3320,281.0,400.0,0.08463855421686747,0.12048192771084337
3321,281.0,400.0,0.08461306835290575,0.12044564890093346
3322,282.0,400.0,0.08488862131246237,0.12040939193257075
3323,282.0,400.0,0.08486307553415588,0.12037315678603672
3324,282.0,400.0,0.08483754512635379,0.12033694344163658
3325,282.0,400.0,0.08481203007518796,0.12030075187969924
3326,282.0,400.0,0.08478653036680697,0.12026458208057728
3327,282.0,400.0,0.08476104598737602,0.12022843402464684
3328,282.0,401.0,0.08473557692307693,0.12049278846153846
3329,282.0,401.0,0.08471012316010815,0.12045659357164314
3330,282.0,401.0,0.08468468468468468,0.12042042042042042
3331,282.0,401.0,0.08465926148303812,0.1203842689882918
3332,282.0,401.0,0.08463385354141657,0.12034813925570229
3333,283.0,401.0,0.0849084908490849,0.12031203120312031
3334,283.0,401.0,0.08488302339532093,0.12027594481103779
3335,283.0,401.0,0.0848575712143928,0.12023988005997001
3336,283.0,401.0,0.08483213429256595,0.12020383693045564
3337,283.0,402.0,0.08480671261612227,0.12046748576565777
3338,283.0,402.0,0.0847813061713601,0.12043139604553625
3339,283.0,402.0,0.0847559149445942,0.12039532794249776
3340,283.0,402.0,0.0847305389221557,0.12035928143712575
3341,283.0,402.0,0.0847051780903921,0.12032325651002694
3342,283.0,402.0,0.08467983243566726,0.12028725314183124
3343,283.0,402.0,0.08465450194436135,0.12025127131319174
3344,284.0,402.0,0.08492822966507177,0.12021531100478469
3345,284.0,402.0,0.08490284005979074,0.12017937219730941
3346,284.0,403.0,0.08487746563060371,0.12044231918708906
3347,284.0,403.0,0.08485210636390798,0.12040633403047506
3348,284.0,403.0,0.08482676224611709,0.12037037037037036
3349,284.0,403.0,0.0848014332636608,0.12033442818751866
3350,284.0,403.0,0.08477611940298507,0.12029850746268657
3351,284.0,403.0,0.08475082065055208,0.12026260817666368
3352,284.0,403.0,0.08472553699284009,0.12022673031026253
3353,284.0,403.0,0.08470026841634358,0.12019087384431852
3354,284.0,403.0,0.08467501490757305,0.12015503875968993
3355,285.0,404.0,0.08494783904619971,0.12041728763040238
3356,285.0,404.0,0.08492252681764005,0.12038140643623362
3357,285.0,404.0,0.08489722966934764,0.12034554661900507
3358,285.0,404.0,0.08487194758784991,0.12030970815961882
3359,285.0,404.0,0.08484668055969039,0.1202738910389997
3360,285.0,404.0,0.08482142857142858,0.12023809523809524
3361,285.0,404.0,0.08479619160963998,0.12020232073787564
3362,285.0,404.0,0.08477096966091612,0.12016656751933373
3363,285.0,404.0,0.0847457627118644,0.12013083556348499
3364,285.0,405.0,0.0847205707491082,0.1203923900118906
3365,285.0,405.0,0.08469539375928678,0.12035661218424963
3366,286.0,405.0,0.08496732026143791,0.12032085561497326
3367,286.0,405.0,0.08494208494208494,0.12028512028512028
3368,286.0,405.0,0.08491686460807601,0.12024940617577197
3369,286.0,405.0,0.08489165924606708,0.12021371326803205
3370,286.0,405.0,0.08486646884272997,0.1201780415430267
3371,286.0,405.0,0.0848412933847523,0.12014239098190448
3372,286.0,405.0,0.08481613285883749,0.1201067615658363
3373,286.0,406.0,0.08479098725170471,0.12036762525941298
3374,286.0,406.0,0.08476585655008892,0.12033195020746888
3375,286.0,406.0,0.08474074074074074,0.12029629629629629
3376,286.0,406.0,0.08471563981042654,0.12026066350710901
3377,287.0,406.0,0.0849866745632218,0.12022505182114303
3378,287.0,406.0,0.08496151568975725,0.1201894612196566
3379,287.0,406.0,0.0849363717076058,0.12015389168393016
3380,287.0,406.0,0.08491124260355029,0.12011834319526628
3381,287.0,406.0,0.08488612836438923,0.12008281573498965
3382,287.0,407.0,0.08486102897693672,0.12034299231224128
3383,287.0,407.0,0.08483594442802246,0.12030741945019213
3384,287.0,407.0,0.08481087470449172,0.12027186761229314
3385,287.0,407.0,0.08478581979320532,0.12023633677991137
3386,287.0,407.0,0.08476077968103958,0.12020082693443591
