scenario_id,p2,replacement_loss,best_policy4,best_policy6,best_profit,profit_gap
1,0.11000000000000001,10.0,1001,100101,17.497494382022467,0.09299999999999642
1,0.11000000000000001,10.8,1001,100101,17.32060549313359,0.005000000000002558
1,0.11000000000000001,11.600000000000001,1101,110100,17.2267166042447,0.08299999999999841
1,0.11000000000000001,12.4,1101,110100,17.137827715355805,0.17099999999999227
1,0.11000000000000001,13.2,1101,110100,17.048938826466916,0.25899999999999324
1,0.11000000000000001,14.0,1101,110100,16.960049937578027,0.3469999999999942
1,0.11000000000000001,14.8,1101,110100,16.871161048689146,0.4350000000000023
1,0.11000000000000001,15.600000000000001,1101,110100,16.78227215980025,0.522999999999989
1,0.11000000000000001,16.4,1101,110100,16.69338327091136,0.6109999999999971
1,0.11000000000000001,17.200000000000003,1101,110100,16.604494382022473,0.5592222222222176
1,0.11000000000000001,18.0,1101,110100,16.515605493133585,0.47033333333332905
1,0.11000000000000001,18.8,1101,110100,16.42671660424469,0.3814444444444334
1,0.11000000000000001,19.6,1101,110100,16.337827715355807,0.2925555555555519
1,0.11000000000000001,20.4,1101,110100,16.24893882646692,0.20366666666666333
1,0.11000000000000001,21.200000000000003,1101,110100,16.16004993757803,0.11477777777777476
1,0.11000000000000001,22.0,1101,110100,16.071161048689135,0.02588888888887908
1,0.11000000000000001,22.8,1011,101101,16.045272159800255,0.04450000000001353
1,0.11000000000000001,23.6,1011,101101,16.045272159800255,0.04450000000001353
1,0.11000000000000001,24.400000000000002,1011,101101,16.045272159800255,0.04450000000001353
1,0.11000000000000001,25.200000000000003,1011,101101,16.045272159800255,0.04450000000001353
1,0.11000000000000001,26.0,1011,101101,16.045272159800255,0.04450000000001353
1,0.11000000000000001,26.8,1011,101101,16.045272159800255,0.04450000000001353
1,0.11000000000000001,27.6,1011,101101,16.045272159800255,0.04450000000001353
1,0.11000000000000001,28.400000000000002,1011,101101,16.045272159800255,0.04450000000001353
1,0.11000000000000001,29.200000000000003,1011,101101,16.045272159800255,0.04450000000001353
1,0.11000000000000001,30.0,1011,101101,16.045272159800255,0.04450000000001353
1,0.11500000000000002,6.0,1001,100101,18.150130885122408,0.3097500000000011
1,0.11500000000000002,6.8,1001,100101,17.969241996233528,0.34250000000000824
1,0.11500000000000002,7.6,1001,100101,17.78835310734464,0.2505000000000095
1,0.11500000000000002,8.4,1001,100101,17.607464218455746,0.15850000000001074
1,0.11500000000000002,9.2,1001,100101,17.42657532956686,0.066500000000012
1,0.11500000000000002,10.0,1101,110100,17.27118644067796,0.02549999999999386
1,0.11500000000000002,10.8,1101,110100,17.182297551789077,0.11749999999999261
1,0.11500000000000002,11.600000000000001,1101,110100,17.09340866290019,0.20949999999999136
1,0.11500000000000002,12.4,1101,110100,17.004519774011293,0.3014999999999972
1,0.11500000000000002,13.2,1101,110100,16.915630885122404,0.39349999999998886
1,0.11500000000000002,14.0,1101,110100,16.826741996233515,0.4854999999999876
1,0.11500000000000002,14.8,1101,110100,16.737853107344634,0.5775000000000006
1,0.11500000000000002,15.600000000000001,1101,110100,16.64896421845574,0.6694999999999922
1,0.11500000000000002,16.4,1101,110100,16.56007532956685,0.7316111111110999
1,0.11500000000000002,17.200000000000003,1101,110100,16.47118644067796,0.6427222222222113
1,0.11500000000000002,18.0,1101,110100,16.382297551789073,0.5538333333333227
1,0.11500000000000002,18.8,1101,110100,16.293408662900177,0.46494444444442706
1,0.11500000000000002,19.6,1101,110100,16.204519774011295,0.3760555555555456
1,0.11500000000000002,20.4,1101,110100,16.115630885122407,0.287166666666657
1,0.11500000000000002,21.200000000000003,1101,110100,16.02674199623352,0.19827777777776845
1,0.11500000000000002,22.0,1101,110100,15.937853107344623,0.10938888888887277
1,0.11500000000000002,22.8,1101,110100,15.848964218455734,0.020499999999984198
1,0.11500000000000002,23.6,1011,101101,15.82846421845575,0.044250000000012335
1,0.11500000000000002,24.400000000000002,1011,101101,15.82846421845575,0.044250000000012335
1,0.11500000000000002,25.200000000000003,1011,101101,15.82846421845575,0.044250000000012335
1,0.11500000000000002,26.0,1011,101101,15.82846421845575,0.044250000000012335
1,0.11500000000000002,26.8,1011,101101,15.82846421845575,0.044250000000012335
1,0.11500000000000002,27.6,1011,101101,15.82846421845575,0.044250000000012335
1,0.11500000000000002,28.400000000000002,1011,101101,15.82846421845575,0.044250000000012335
1,0.11500000000000002,29.200000000000003,1011,101101,15.82846421845575,0.044250000000012335
1,0.11500000000000002,30.0,1011,101101,15.82846421845575,0.044250000000012335
1,0.12000000000000001,6.0,1001,100101,17.916808080808075,0.30799999999999983
1,0.12000000000000001,6.8,1001,100101,17.731919191919197,0.240000000000002
1,0.12000000000000001,7.6,1001,100101,17.547030303030304,0.14399999999999835
1,0.12000000000000001,8.4,1001,100101,17.362141414141412,0.04800000000000182
1,0.12000000000000001,9.2,1101,110100,17.22525252525252,0.04800000000000182
1,0.12000000000000001,10.0,1101,110100,17.136363636363633,0.14399999999999125
1,0.12000000000000001,10.8,1101,110100,17.04747474747475,0.240000000000002
1,0.12000000000000001,11.600000000000001,1101,110100,16.958585858585863,0.3359999999999985
1,0.12000000000000001,12.4,1101,110100,16.869696969696967,0.43199999999999505
1,0.12000000000000001,13.2,1101,110100,16.78080808080808,0.5279999999999987
1,0.12000000000000001,14.0,1101,110100,16.69191919191919,0.6239999999999952
1,0.12000000000000001,14.8,1101,110100,16.60303030303031,0.720000000000006
1,0.12000000000000001,15.600000000000001,1101,110100,16.514141414141413,0.8159999999999954
1,0.12000000000000001,16.4,1101,110100,16.425252525252525,0.8151111111111078
1,0.12000000000000001,17.200000000000003,1101,110100,16.336363636363636,0.7262222222222192
1,0.12000000000000001,18.0,1101,110100,16.247474747474747,0.6373333333333306
1,0.12000000000000001,18.8,1101,110100,16.15858585858585,0.548444444444435
1,0.12000000000000001,19.6,1101,110100,16.06969696969697,0.4595555555555535
1,0.12000000000000001,20.4,1101,110100,15.980808080808082,0.3706666666666649
1,0.12000000000000001,21.200000000000003,1101,110100,15.891919191919193,0.28177777777777635
1,0.12000000000000001,22.0,1101,110100,15.803030303030297,0.19288888888888067
1,0.12000000000000001,22.8,1101,110100,15.714141414141409,0.1039999999999921
1,0.12000000000000001,23.6,1101,110100,15.625252525252527,0.015111111111110631
1,0.12000000000000001,24.400000000000002,1011,101101,15.610141414141417,0.044000000000004036
1,0.12000000000000001,25.200000000000003,1011,101101,15.610141414141417,0.044000000000004036
1,0.12000000000000001,26.0,1011,101101,15.610141414141417,0.044000000000004036
1,0.12000000000000001,26.8,1011,101101,15.610141414141417,0.044000000000004036
1,0.12000000000000001,27.6,1011,101101,15.610141414141417,0.044000000000004036
1,0.12000000000000001,28.400000000000002,1011,101101,15.610141414141417,0.044000000000004036
1,0.12000000000000001,29.200000000000003,1011,101101,15.610141414141417,0.044000000000004036
1,0.12000000000000001,30.0,1011,101101,15.610141414141417,0.044000000000004036
1,0.125,6.0,1001,100101,17.681944444444447,0.23750000000000426
1,0.125,6.8,1001,100101,17.493055555555557,0.13749999999999574
1,0.125,7.6,1001,100101,17.304166666666667,0.037499999999994316
1,0.125,8.4,1101,110100,17.177777777777777,0.0625
1,0.125,9.2,1101,110100,17.08888888888889,0.16250000000000142
1,0.125,10.0,1101,110100,17.0,0.26249999999999574
1,0.125,10.8,1101,110100,16.91111111111112,0.36250000000000426
1,0.125,11.600000000000001,1101,110100,16.822222222222223,0.4625000000000057
1,0.125,12.4,1101,110100,16.733333333333334,0.5625
1,0.125,13.2,1101,110100,16.644444444444446,0.6624999999999943
1,0.125,14.0,1101,110100,16.555555555555557,0.7625000000000028
1,0.125,14.8,1101,110100,16.46666666666667,0.8625000000000043
1,0.125,15.600000000000001,1101,110100,16.37777777777778,0.9624999999999986
1,0.125,16.4,1101,110100,16.28888888888889,0.8986111111111086
1,0.125,17.200000000000003,1101,110100,16.200000000000003,0.80972222222222
1,0.125,18.0,1101,110100,16.111111111111114,0.7208333333333314
1,0.125,18.8,1101,110100,16.022222222222226,0.6319444444444429
1,0.125,19.6,1101,110100,15.933333333333337,0.5430555555555543
1,0.125,20.4,1101,110100,15.844444444444449,0.4541666666666657
1,0.125,21.200000000000003,1101,110100,15.75555555555556,0.36527777777777715
1,0.125,22.0,1101,110100,15.666666666666664,0.27638888888888147
1,0.125,22.8,1101,110100,15.577777777777776,0.1874999999999929
1,0.125,23.6,1101,110100,15.488888888888894,0.09861111111111143
1,0.125,24.400000000000002,1101,110100,15.400000000000006,0.009722222222222854
1,0.125,25.200000000000003,1011,101101,15.390277777777783,0.04375000000000284
1,0.125,26.0,1011,101101,15.390277777777783,0.04375000000000284
1,0.125,26.8,1011,101101,15.390277777777783,0.04375000000000284
1,0.125,27.6,1011,101101,15.390277777777783,0.04375000000000284
1,0.125,28.400000000000002,1011,101101,15.390277777777783,0.04375000000000284
1,0.125,29.200000000000003,1011,101101,15.390277777777783,0.04375000000000284
1,0.125,30.0,1011,101101,15.390277777777783,0.04375000000000284
1,0.13,6.0,1001,100101,17.445513409961684,0.1390000000000029
1,0.13,6.8,1001,100101,17.252624521072796,0.03499999999999659
1,0.13,7.6,1101,110100,17.12873563218391,0.06900000000000261
1,0.13,8.4,1101,110100,17.039846743295016,0.17300000000000182
1,0.13,9.2,1101,110100,16.950957854406127,0.277000000000001
1,0.13,10.0,1101,110100,16.86206896551724,0.3809999999999931
1,0.13,10.8,1101,110100,16.773180076628357,0.48499999999999943
1,0.13,11.600000000000001,1101,110100,16.68429118773946,0.5889999999999986
1,0.13,12.4,1101,110100,16.595402298850573,0.6929999999999978
1,0.13,13.2,1101,110100,16.506513409961684,0.796999999999997
1,0.13,14.0,1101,110100,16.417624521072796,0.8800000000000026
1,0.13,14.8,1101,110100,16.328735632183907,0.9600000000000009
1,0.13,15.600000000000001,1101,110100,16.23984674329502,1.0399999999999991
1,0.13,16.4,1101,110100,16.15095785440613,0.9821111111111094
1,0.13,17.200000000000003,1101,110100,16.06206896551724,0.8932222222222208
1,0.13,18.0,1101,110100,15.973180076628353,0.8043333333333322
1,0.13,18.8,1101,110100,15.884291187739464,0.7154444444444437
1,0.13,19.6,1101,110100,15.795402298850576,0.6265555555555551
1,0.13,20.4,1101,110100,15.706513409961687,0.5376666666666665
1,0.13,21.200000000000003,1101,110100,15.617624521072798,0.44877777777777794
1,0.13,22.0,1101,110100,15.528735632183903,0.35988888888888226
1,0.13,22.8,1101,110100,15.439846743295014,0.2709999999999937
1,0.13,23.6,1101,110100,15.350957854406133,0.18211111111111222
1,0.13,24.400000000000002,1101,110100,15.262068965517244,0.09322222222222365
1,0.13,25.200000000000003,1101,110100,15.173180076628348,0.004333333333327971
1,0.13,26.0,1011,101101,15.16884674329502,0.04350000000001586
1,0.13,26.8,1011,101101,15.16884674329502,0.04350000000001586
1,0.13,27.6,1011,101101,15.16884674329502,0.04350000000001586
1,0.13,28.400000000000002,1011,101101,15.16884674329502,0.04350000000001586
1,0.13,29.200000000000003,1011,101101,15.16884674329502,0.04350000000001586
1,0.13,30.0,1011,101101,15.16884674329502,0.04350000000001586
1,0.135,6.0,1001,100101,17.2074877970456,0.040500000000001535
1,0.135,6.8,1101,110100,17.07809890815672,0.06750000000000256
1,0.135,7.6,1101,110100,16.98921001926783,0.17550000000000665
1,0.135,8.4,1101,110100,16.900321130378934,0.28349999999999653
1,0.135,9.2,1101,110100,16.811432241490046,0.3914999999999935
1,0.135,10.0,1101,110100,16.722543352601157,0.4800000000000111
1,0.135,10.8,1101,110100,16.633654463712276,0.5600000000000165
1,0.135,11.600000000000001,1101,110100,16.544765574823387,0.6400000000000148
1,0.135,12.4,1101,110100,16.45587668593449,0.7200000000000131
1,0.135,13.2,1101,110100,16.366987797045603,0.8000000000000185
1,0.135,14.0,1101,110100,16.278098908156714,0.8800000000000097
1,0.135,14.8,1101,110100,16.189210019267833,0.9600000000000151
1,0.135,15.600000000000001,1101,110100,16.100321130378937,1.0400000000000063
1,0.135,16.4,1101,110100,16.01143224149005,1.0656111111111102
1,0.135,17.200000000000003,1101,110100,15.92254335260116,0.9767222222222216
1,0.135,18.0,1101,110100,15.833654463712271,0.887833333333333
1,0.135,18.8,1101,110100,15.744765574823376,0.7989444444444374
1,0.135,19.6,1101,110100,15.655876685934494,0.7100555555555559
1,0.135,20.4,1101,110100,15.566987797045606,0.6211666666666673
1,0.135,21.200000000000003,1101,110100,15.478098908156717,0.5322777777777787
1,0.135,22.0,1101,110100,15.389210019267821,0.44338888888888306
1,0.135,22.8,1101,110100,15.300321130378933,0.3544999999999945
1,0.135,23.6,1101,110100,15.211432241490051,0.265611111111113
1,0.135,24.400000000000002,1101,110100,15.122543352601163,0.17672222222222445
1,0.135,25.200000000000003,1101,110100,15.033654463712267,0.08783333333332877
1,0.135,26.0,1011,101101,14.945821130378938,0.0010555555555598062
1,0.135,26.8,1011,101101,14.945821130378938,0.043250000000000455
1,0.135,27.6,1011,101101,14.945821130378938,0.043250000000000455
1,0.135,28.400000000000002,1011,101101,14.945821130378938,0.043250000000000455
1,0.135,29.200000000000003,1011,101101,14.945821130378938,0.043250000000000455
1,0.135,30.0,1011,101101,14.945821130378938,0.043250000000000455
1,0.14,6.0,1101,110100,17.025839793281648,0.05799999999999983
1,0.14,6.8,1101,110100,16.936950904392766,0.1600000000000108
1,0.14,7.6,1101,110100,16.848062015503878,0.2400000000000091
1,0.14,8.4,1101,110100,16.759173126614982,0.3200000000000074
1,0.14,9.2,1101,110100,16.670284237726094,0.3999999999999986
1,0.14,10.0,1101,110100,16.581395348837205,0.480000000000004
1,0.14,10.8,1101,110100,16.492506459948324,0.5600000000000094
1,0.14,11.600000000000001,1101,110100,16.403617571059428,0.6400000000000006
1,0.14,12.4,1101,110100,16.31472868217054,0.720000000000006
1,0.14,13.2,1101,110100,16.22583979328165,0.8000000000000114
1,0.14,14.0,1101,110100,16.136950904392762,0.8800000000000026
1,0.14,14.8,1101,110100,16.048062015503874,0.9600000000000009
1,0.14,15.600000000000001,1101,110100,15.959173126614985,1.0399999999999991
1,0.14,16.4,1101,110100,15.870284237726096,1.1200000000000045
1,0.14,17.200000000000003,1101,110100,15.781395348837208,1.0602222222222224
1,0.14,18.0,1101,110100,15.69250645994832,0.9713333333333338
1,0.14,18.8,1101,110100,15.60361757105943,0.8824444444444453
1,0.14,19.6,1101,110100,15.514728682170542,0.7935555555555567
1,0.14,20.4,1101,110100,15.425839793281654,0.7046666666666681
1,0.14,21.200000000000003,1101,110100,15.336950904392765,0.6157777777777795
1,0.14,22.0,1101,110100,15.24806201550387,0.5268888888888839
1,0.14,22.8,1101,110100,15.15917312661498,0.4379999999999953
1,0.14,23.6,1101,110100,15.0702842377261,0.3491111111111138
1,0.14,24.400000000000002,1101,110100,14.98139534883721,0.26022222222222524
1,0.14,25.200000000000003,1101,110100,14.892506459948315,0.17133333333332956
1,0.14,26.0,1101,110100,14.803617571059426,0.08244444444444099
1,0.14,26.8,1011,101101,14.721173126614985,0.0064444444444475835
1,0.14,27.6,1011,101101,14.721173126614985,0.043000000000006366
1,0.14,28.400000000000002,1011,101101,14.721173126614985,0.043000000000006366
1,0.14,29.200000000000003,1011,101101,14.721173126614985,0.043000000000006366
1,0.14,30.0,1011,101101,14.721173126614985,0.043000000000006366
1,0.14500000000000002,6.0,1101,110100,16.88304093567251,0.0800000000000054
1,0.14500000000000002,6.8,1101,110100,16.79415204678363,0.1600000000000108
1,0.14500000000000002,7.6,1101,110100,16.70526315789474,0.2400000000000091
1,0.14500000000000002,8.4,1101,110100,16.616374269005846,0.3200000000000074
1,0.14500000000000002,9.2,1101,110100,16.527485380116957,0.3999999999999986
1,0.14500000000000002,10.0,1101,110100,16.43859649122807,0.480000000000004
1,0.14500000000000002,10.8,1101,110100,16.349707602339187,0.5600000000000094
1,0.14500000000000002,11.600000000000001,1101,110100,16.26081871345029,0.6400000000000006
1,0.14500000000000002,12.4,1101,110100,16.171929824561403,0.720000000000006
1,0.14500000000000002,13.2,1101,110100,16.083040935672514,0.8000000000000114
1,0.14500000000000002,14.0,1101,110100,15.994152046783626,0.8800000000000026
1,0.14500000000000002,14.8,1101,110100,15.905263157894737,0.9600000000000009
1,0.14500000000000002,15.600000000000001,1101,110100,15.816374269005848,1.0399999999999991
1,0.14500000000000002,16.4,1101,110100,15.72748538011696,1.1200000000000045
1,0.14500000000000002,17.200000000000003,1101,110100,15.638596491228071,1.1437222222222232
1,0.14500000000000002,18.0,1101,110100,15.549707602339183,1.0548333333333346
1,0.14500000000000002,18.8,1101,110100,15.460818713450294,0.965944444444446
1,0.14500000000000002,19.6,1101,110100,15.371929824561406,0.8770555555555575
1,0.14500000000000002,20.4,1101,110100,15.283040935672517,0.7881666666666689
1,0.14500000000000002,21.200000000000003,1101,110100,15.194152046783628,0.6992777777777803
1,0.14500000000000002,22.0,1101,110100,15.105263157894733,0.6103888888888847
1,0.14500000000000002,22.8,1101,110100,15.016374269005844,0.5214999999999961
1,0.14500000000000002,23.6,1101,110100,14.927485380116963,0.4326111111111146
1,0.14500000000000002,24.400000000000002,1101,110100,14.838596491228074,0.34372222222222604
1,0.14500000000000002,25.200000000000003,1101,110100,14.749707602339178,0.25483333333333036
1,0.14500000000000002,26.0,1101,110100,14.66081871345029,0.16594444444444179
1,0.14500000000000002,26.8,1101,110100,14.571929824561401,0.07705555555555321
1,0.14500000000000002,27.6,1011,101101,14.494874269005848,0.011833333333328255
1,0.14500000000000002,28.400000000000002,1011,101101,14.494874269005848,0.04274999999999807
1,0.14500000000000002,29.200000000000003,1011,101101,14.494874269005848,0.04274999999999807
1,0.14500000000000002,30.0,1011,101101,14.494874269005848,0.04274999999999807
1,0.15000000000000002,6.0,1101,110100,16.738562091503262,0.0799999999999983
1,0.15000000000000002,6.8,1101,110100,16.64967320261438,0.1600000000000037
1,0.15000000000000002,7.6,1101,110100,16.56078431372549,0.240000000000002
1,0.15000000000000002,8.4,1101,110100,16.471895424836596,0.3200000000000003
1,0.15000000000000002,9.2,1101,110100,16.383006535947708,0.3999999999999915
1,0.15000000000000002,10.0,1101,110100,16.29411764705882,0.4799999999999969
1,0.15000000000000002,10.8,1101,110100,16.205228758169937,0.5600000000000023
1,0.15000000000000002,11.600000000000001,1101,110100,16.11633986928105,0.6400000000000006
1,0.15000000000000002,12.4,1101,110100,16.027450980392153,0.7199999999999989
1,0.15000000000000002,13.2,1101,110100,15.938562091503265,0.8000000000000043
1,0.15000000000000002,14.0,1101,110100,15.849673202614376,0.8799999999999955
1,0.15000000000000002,14.8,1101,110100,15.760784313725495,0.9600000000000009
1,0.15000000000000002,15.600000000000001,1101,110100,15.671895424836599,1.039999999999992
1,0.15000000000000002,16.4,1101,110100,15.58300653594771,1.1199999999999974
1,0.15000000000000002,17.200000000000003,1101,110100,15.494117647058822,1.2000000000000028
1,0.15000000000000002,18.0,1101,110100,15.405228758169933,1.1133333333333368
1,0.15000000000000002,18.8,1101,110100,15.316339869281038,1.0244444444444412
1,0.15000000000000002,19.6,1101,110100,15.227450980392156,0.9355555555555597
1,0.15000000000000002,20.4,1101,110100,15.138562091503267,0.8466666666666711
1,0.15000000000000002,21.200000000000003,1101,110100,15.049673202614379,0.7577777777777825
1,0.15000000000000002,22.0,1101,110100,14.960784313725483,0.6688888888888869
1,0.15000000000000002,22.8,1101,110100,14.871895424836595,0.5799999999999983
1,0.15000000000000002,23.6,1101,110100,14.783006535947713,0.4911111111111168
1,0.15000000000000002,24.400000000000002,1101,110100,14.694117647058825,0.40222222222222825
1,0.15000000000000002,25.200000000000003,1101,110100,14.605228758169929,0.3133333333333326
1,0.15000000000000002,26.0,1101,110100,14.51633986928104,0.224444444444444
1,0.15000000000000002,26.8,1101,110100,14.427450980392152,0.13555555555555543
1,0.15000000000000002,27.6,1101,110100,14.33856209150327,0.04666666666667396
1,0.15000000000000002,28.400000000000002,0111,011110,14.291895424836596,0.024999999999991473
1,0.15000000000000002,29.200000000000003,0111,011110,14.291895424836596,0.024999999999991473
1,0.15000000000000002,30.0,0111,011110,14.291895424836596,0.024999999999991473
1,0.15500000000000003,6.0,1101,110100,16.592373438527275,0.0799999999999983
1,0.15500000000000003,6.8,1101,110100,16.503484549638394,0.1600000000000037
1,0.15500000000000003,7.6,1101,110100,16.414595660749505,0.240000000000002
1,0.15500000000000003,8.4,1101,110100,16.32570677186061,0.3199999999999932
1,0.15500000000000003,9.2,1101,110100,16.23681788297172,0.3999999999999915
1,0.15500000000000003,10.0,1101,110100,16.147928994082832,0.4799999999999969
1,0.15500000000000003,10.8,1101,110100,16.05904010519395,0.5600000000000023
1,0.15500000000000003,11.600000000000001,1101,110100,15.970151216305055,0.6399999999999935
1,0.15500000000000003,12.4,1101,110100,15.881262327416167,0.7199999999999989
1,0.15500000000000003,13.2,1101,110100,15.792373438527278,0.8000000000000043
1,0.15500000000000003,14.0,1101,110100,15.70348454963839,0.8800000000000026
1,0.15500000000000003,14.8,1101,110100,15.614595660749501,0.9599999999999937
1,0.15500000000000003,15.600000000000001,1101,110100,15.525706771860612,1.039999999999992
1,0.15500000000000003,16.4,1101,110100,15.436817882971724,1.1199999999999974
1,0.15500000000000003,17.200000000000003,1101,110100,15.347928994082835,1.2000000000000028
1,0.15500000000000003,18.0,1101,110100,15.259040105193947,1.1133333333333368
1,0.15500000000000003,18.8,1101,110100,15.170151216305058,1.0244444444444483
1,0.15500000000000003,19.6,1101,110100,15.08126232741617,0.9355555555555597
1,0.15500000000000003,20.4,1101,110100,14.99237343852728,0.8466666666666711
1,0.15500000000000003,21.200000000000003,1101,110100,14.903484549638392,0.7577777777777825
1,0.15500000000000003,22.0,1101,110100,14.814595660749497,0.6688888888888869
1,0.15500000000000003,22.8,1101,110100,14.725706771860608,0.5799999999999983
1,0.15500000000000003,23.6,1101,110100,14.636817882971727,0.4911111111111168
1,0.15500000000000003,24.400000000000002,1101,110100,14.547928994082838,0.40222222222222825
1,0.15500000000000003,25.200000000000003,1101,110100,14.459040105193942,0.3133333333333326
1,0.15500000000000003,26.0,1101,110100,14.370151216305054,0.224444444444444
1,0.15500000000000003,26.8,1101,110100,14.281262327416165,0.13555555555555543
1,0.15500000000000003,27.6,1101,110100,14.192373438527284,0.04666666666667396
1,0.15500000000000003,28.400000000000002,0111,011110,14.14570677186061,0.04222222222222172
1,0.15500000000000003,29.200000000000003,0111,011110,14.14570677186061,0.10849999999998516
1,0.15500000000000003,30.0,0111,011110,14.14570677186061,0.10849999999998516
1,0.16000000000000003,6.0,1101,110100,16.444444444444436,0.0799999999999983
1,0.16000000000000003,6.8,1101,110100,16.355555555555554,0.1600000000000037
1,0.16000000000000003,7.6,1101,110100,16.266666666666666,0.240000000000002
1,0.16000000000000003,8.4,1101,110100,16.17777777777777,0.3200000000000003
1,0.16000000000000003,9.2,1101,110100,16.08888888888888,0.3999999999999915
1,0.16000000000000003,10.0,1101,110100,15.999999999999993,0.4799999999999969
1,0.16000000000000003,10.8,1101,110100,15.911111111111111,0.5600000000000023
1,0.16000000000000003,11.600000000000001,1101,110100,15.822222222222223,0.6400000000000006
1,0.16000000000000003,12.4,1101,110100,15.733333333333327,0.7199999999999989
1,0.16000000000000003,13.2,1101,110100,15.644444444444439,0.8000000000000043
1,0.16000000000000003,14.0,1101,110100,15.55555555555555,0.8799999999999955
1,0.16000000000000003,14.8,1101,110100,15.466666666666669,0.9600000000000009
1,0.16000000000000003,15.600000000000001,1101,110100,15.377777777777773,1.039999999999992
1,0.16000000000000003,16.4,1101,110100,15.288888888888884,1.1199999999999974
1,0.16000000000000003,17.200000000000003,1101,110100,15.199999999999996,1.2000000000000028
1,0.16000000000000003,18.0,1101,110100,15.111111111111107,1.1133333333333368
1,0.16000000000000003,18.8,1101,110100,15.022222222222211,1.0244444444444412
1,0.16000000000000003,19.6,1101,110100,14.93333333333333,0.9355555555555597
1,0.16000000000000003,20.4,1101,110100,14.844444444444441,0.8466666666666711
1,0.16000000000000003,21.200000000000003,1101,110100,14.755555555555553,0.7577777777777825
1,0.16000000000000003,22.0,1101,110100,14.666666666666657,0.6688888888888869
1,0.16000000000000003,22.8,1101,110100,14.577777777777769,0.5799999999999983
1,0.16000000000000003,23.6,1101,110100,14.488888888888887,0.4911111111111168
1,0.16000000000000003,24.400000000000002,1101,110100,14.399999999999999,0.40222222222222825
1,0.16000000000000003,25.200000000000003,1101,110100,14.311111111111103,0.3133333333333326
1,0.16000000000000003,26.0,1101,110100,14.222222222222214,0.224444444444444
1,0.16000000000000003,26.8,1101,110100,14.133333333333326,0.13555555555555543
1,0.16000000000000003,27.6,1101,110100,14.044444444444444,0.04666666666667396
1,0.16000000000000003,28.400000000000002,0111,011110,13.99777777777777,0.04222222222222172
1,0.16000000000000003,29.200000000000003,0111,011110,13.99777777777777,0.1311111111111103
1,0.16000000000000003,30.0,0111,011110,13.99777777777777,0.19199999999999307
1,0.16500000000000004,6.0,1101,110100,16.29474384564204,0.0799999999999983
1,0.16500000000000004,6.8,1101,110100,16.205854956753157,0.1600000000000037
1,0.16500000000000004,7.6,1101,110100,16.11696606786427,0.240000000000002
1,0.16500000000000004,8.4,1101,110100,16.028077178975373,0.3200000000000003
1,0.16500000000000004,9.2,1101,110100,15.939188290086484,0.3999999999999915
1,0.16500000000000004,10.0,1101,110100,15.850299401197596,0.4799999999999969
1,0.16500000000000004,10.8,1101,110100,15.761410512308714,0.5600000000000023
1,0.16500000000000004,11.600000000000001,1101,110100,15.672521623419826,0.6400000000000006
1,0.16500000000000004,12.4,1101,110100,15.58363273453093,0.7199999999999989
1,0.16500000000000004,13.2,1101,110100,15.494743845642041,0.8000000000000043
1,0.16500000000000004,14.0,1101,110100,15.405854956753153,0.8799999999999955
1,0.16500000000000004,14.8,1101,110100,15.316966067864271,0.9600000000000009
1,0.16500000000000004,15.600000000000001,1101,110100,15.228077178975376,1.039999999999992
1,0.16500000000000004,16.4,1101,110100,15.139188290086487,1.1199999999999974
1,0.16500000000000004,17.200000000000003,1101,110100,15.050299401197599,1.2000000000000028
1,0.16500000000000004,18.0,1101,110100,14.96141051230871,1.1133333333333368
1,0.16500000000000004,18.8,1101,110100,14.872521623419814,1.0244444444444412
1,0.16500000000000004,19.6,1101,110100,14.783632734530933,0.9355555555555597
1,0.16500000000000004,20.4,1101,110100,14.694743845642044,0.8466666666666711
1,0.16500000000000004,21.200000000000003,1101,110100,14.605854956753156,0.7577777777777825
1,0.16500000000000004,22.0,1101,110100,14.51696606786426,0.6688888888888869
1,0.16500000000000004,22.8,1101,110100,14.428077178975371,0.5799999999999983
1,0.16500000000000004,23.6,1101,110100,14.33918829008649,0.4911111111111168
1,0.16500000000000004,24.400000000000002,1101,110100,14.250299401197601,0.40222222222222825
1,0.16500000000000004,25.200000000000003,1101,110100,14.161410512308706,0.3133333333333326
1,0.16500000000000004,26.0,1101,110100,14.072521623419817,0.224444444444444
1,0.16500000000000004,26.8,1101,110100,13.983632734530929,0.13555555555555543
1,0.16500000000000004,27.6,1101,110100,13.894743845642047,0.04666666666667396
1,0.16500000000000004,28.400000000000002,0111,011110,13.848077178975373,0.04222222222222172
1,0.16500000000000004,29.200000000000003,0111,011110,13.848077178975373,0.1311111111111103
1,0.16500000000000004,30.0,0111,011110,13.848077178975373,0.21999999999999886
1,0.17000000000000004,6.0,1101,110100,16.143239625167325,0.0799999999999983
1,0.17000000000000004,6.8,1101,110100,16.054350736278444,0.1600000000000037
1,0.17000000000000004,7.6,1101,110100,15.965461847389555,0.240000000000002
1,0.17000000000000004,8.4,1101,110100,15.87657295850066,0.3199999999999932
1,0.17000000000000004,9.2,1101,110100,15.787684069611771,0.3999999999999915
1,0.17000000000000004,10.0,1101,110100,15.698795180722882,0.4799999999999969
1,0.17000000000000004,10.8,1101,110100,15.609906291834001,0.5600000000000023
