scenario_id,parameter,parameter_label,value,best_policy4,best_policy6,best_profit,second_policy4,second_profit,profit_gap
1,pf,pf,0.17000000000000004,1001,100101,17.05907228915663,0001,16.649572289156616,0.4095000000000155
1,pf,pf,0.17150000000000004,1001,100101,17.017939740494874,0001,16.60641474049487,0.4115250000000046
1,pf,pf,0.17300000000000004,1001,100101,16.976672672309554,0001,16.563122672309547,0.41355000000000786
1,pf,pf,0.17450000000000004,1001,100101,16.93527035130225,0001,16.519695351302232,0.41557500000001824
1,pf,pf,0.17600000000000005,1001,100101,16.893732038834948,0001,16.476132038834947,0.4176000000000002
1,pf,pf,0.17750000000000005,1001,100101,16.852056990881465,0001,16.43243199088146,0.41962500000000347
1,pf,pf,0.17900000000000005,1001,100101,16.810244457978072,0001,16.388594457978073,0.42164999999999964
1,pf,pf,0.18050000000000005,1001,100101,16.768293685173887,0001,16.344618685173884,0.4236750000000029
1,pf,pf,0.18200000000000005,1001,100101,16.72620391198044,0001,16.300503911980435,0.4257000000000062
1,pf,pf,0.18350000000000005,1001,100101,16.683974372320883,0001,16.256249372320887,0.42772499999999525
1,pf,pf,0.185,1001,100101,16.641604294478533,0001,16.211854294478528,0.4297500000000056
1,pf,pf,0.1865,1001,100101,16.59909290104487,0001,16.167317901044868,0.4317750000000018
1,pf,pf,0.188,1001,100101,16.556439408867,0001,16.122639408866988,0.4338000000000122
1,pf,pf,0.1895,1001,100101,16.51364302899445,0001,16.077818028994443,0.43582500000000834
1,pf,pf,0.191,1001,100101,16.470702966625467,0001,16.032852966625462,0.4378500000000045
1,pf,pf,0.1925,1001,100101,16.427618421052635,0001,15.987743421052635,0.4398750000000007
1,pf,pf,0.194,1001,100101,16.38438858560795,0001,15.942488585607933,0.44190000000001817
1,pf,pf,0.1955,1001,100101,16.341012647607208,0001,15.897087647607215,0.443924999999993
1,pf,pf,0.197,1001,100101,16.297489788293902,0001,15.851539788293891,0.4459500000000105
1,pf,pf,0.1985,1001,100101,16.25381918278228,0001,15.805844182782273,0.4479750000000067
1,pf,pf,0.2,1001,100101,16.210000000000008,0001,15.759999999999991,0.45000000000001705
1,b1,b1,1.0,1001,100101,19.952222222222225,1101,19.22222222222222,0.730000000000004
1,b1,b1,1.07,1001,100101,19.87444444444445,1101,19.14444444444444,0.7300000000000111
1,b1,b1,1.1400000000000001,1001,100101,19.796666666666674,1101,19.066666666666663,0.7300000000000111
1,b1,b1,1.21,1001,100101,19.71888888888889,1101,18.988888888888887,0.730000000000004
1,b1,b1,1.28,1001,100101,19.641111111111115,1101,18.911111111111104,0.7300000000000111
1,b1,b1,1.35,1001,100101,19.563333333333333,1101,18.83333333333333,0.730000000000004
1,b1,b1,1.42,1001,100101,19.485555555555557,1101,18.755555555555553,0.730000000000004
1,b1,b1,1.49,1001,100101,19.40777777777778,0001,18.720987777777772,0.6867900000000091
1,b1,b1,1.56,1001,100101,19.33,0001,18.69424,0.6357599999999977
1,b1,b1,1.6300000000000001,1001,100101,19.252222222222223,0001,18.667492222222222,0.5847300000000004
1,b1,b1,1.7000000000000002,1001,100101,19.174444444444447,0001,18.640744444444437,0.5337000000000103
1,b1,b1,1.77,1001,100101,19.096666666666664,0001,18.613996666666665,0.4826699999999988
1,b1,b1,1.84,1001,100101,19.01888888888889,0001,18.587248888888887,0.4316400000000016
1,b1,b1,1.9100000000000001,1001,100101,18.941111111111113,0001,18.56050111111111,0.38061000000000433
1,b1,b1,1.98,1001,100101,18.863333333333337,0001,18.53375333333333,0.3295800000000071
1,b1,b1,2.05,1001,100101,18.785555555555554,0001,18.50700555555555,0.27855000000000274
1,b1,b1,2.12,1001,100101,18.70777777777778,0001,18.48025777777778,0.2275199999999984
1,b1,b1,2.1900000000000004,1001,100101,18.630000000000003,0001,18.45351,0.17649000000000115
1,b1,b1,2.2600000000000002,1001,100101,18.55222222222222,0001,18.426762222222216,0.1254600000000039
1,b1,b1,2.33,1001,100101,18.474444444444444,0001,18.400014444444444,0.07442999999999955
1,b1,b1,2.4000000000000004,1001,100101,18.39666666666667,0001,18.373266666666666,0.023400000000002308
1,b1,b1,2.47,0001,000111,18.34651888888888,1001,18.318888888888893,0.02762999999998783
1,b1,b1,2.54,0001,000111,18.31977111111111,1001,18.24111111111111,0.07865999999999929
1,b1,b1,2.6100000000000003,0001,000111,18.29302333333333,1001,18.163333333333334,0.12968999999999653
1,b1,b1,2.68,0001,000111,18.266275555555552,1001,18.08555555555556,0.18071999999999377
1,b1,b1,2.75,0001,000111,18.239527777777774,1001,18.007777777777775,0.23174999999999812
1,b1,b1,2.8200000000000003,0001,000111,18.212779999999995,1001,17.93,0.28277999999999537
1,b1,b1,2.89,0001,000111,18.186032222222224,1001,17.852222222222224,0.3338099999999997
1,b1,b1,2.96,0001,000111,18.159284444444438,1001,17.77444444444445,0.38483999999998986
1,b1,b1,3.0300000000000002,0001,000111,18.132536666666667,0101,17.72096666666667,0.41156999999999755
1,b1,b1,3.1,0001,000111,18.10578888888889,0101,17.699888888888893,0.4058999999999955
1,b1,b1,3.1700000000000004,0001,000111,18.07904111111111,0101,17.67881111111111,0.40023000000000053
1,b1,b1,3.24,0001,000111,18.052293333333324,0101,17.657733333333333,0.39455999999999136
1,b1,b1,3.31,0001,000111,18.025545555555553,0101,17.636655555555556,0.3888899999999964
1,b1,b1,3.3800000000000003,0001,000111,17.998797777777774,0101,17.615577777777773,0.38322000000000145
1,b1,b1,3.45,0001,000111,17.972049999999996,0101,17.594500000000004,0.3775499999999923
1,b1,b1,3.5200000000000005,0001,000111,17.945302222222224,0101,17.57342222222222,0.37188000000000443
1,b1,b1,3.5900000000000003,0001,000111,17.91855444444444,0101,17.55234444444445,0.36620999999998816
1,b1,b1,3.66,0001,000111,17.891806666666668,0101,17.531266666666667,0.3605400000000003
1,b1,b1,3.7300000000000004,0001,000111,17.865058888888882,0101,17.510188888888884,0.35486999999999824
1,b1,b1,3.8000000000000003,0001,000111,17.838311111111118,0101,17.489111111111114,0.3492000000000033
1,b1,b1,3.87,0001,000111,17.811563333333332,0101,17.46803333333333,0.3435300000000012
1,b1,b1,3.9400000000000004,0001,000111,17.784815555555546,0101,17.44695555555556,0.33785999999998495
1,b1,b1,4.01,0001,000111,17.758067777777775,0101,17.425877777777778,0.3321899999999971
1,b1,b1,4.08,0001,000111,17.731319999999997,0101,17.4048,0.32651999999999504
1,b1,b1,4.15,0001,000111,17.704572222222218,0101,17.383722222222225,0.320849999999993
1,b1,b1,4.220000000000001,0001,000111,17.67782444444444,0101,17.36264444444444,0.315179999999998
1,b1,b1,4.290000000000001,0001,000111,17.65107666666667,0101,17.341566666666665,0.30951000000000306
1,b1,b1,4.36,0001,000111,17.62432888888889,0101,17.32048888888889,0.303840000000001
1,b1,b1,4.43,0001,000111,17.597581111111104,0101,17.299411111111112,0.29816999999999183
1,b1,b1,4.5,0001,000111,17.570833333333333,0101,17.278333333333336,0.2924999999999969
1,b1,b1,4.57,0001,000111,17.544085555555554,0101,17.25725555555556,0.2868299999999948
1,b1,b1,4.640000000000001,0001,000111,17.517337777777776,0101,17.236177777777776,0.28115999999999985
1,b1,b1,4.710000000000001,0001,000111,17.49058999999999,0101,17.215100000000007,0.2754899999999836
1,b1,b1,4.78,0001,000111,17.463842222222226,0101,17.194022222222223,0.26982000000000284
1,b1,b1,4.8500000000000005,0001,000111,17.43709444444444,0101,17.17294444444444,0.2641500000000008
1,b1,b1,4.92,0001,000111,17.410346666666662,0101,17.15186666666667,0.2584799999999916
1,b1,b1,4.99,0001,000111,17.38359888888889,0101,17.130788888888887,0.25281000000000375
1,b1,b1,5.0600000000000005,0001,000111,17.356851111111105,0101,17.109711111111118,0.24713999999998748
1,b1,b1,5.130000000000001,0001,000111,17.330103333333334,0101,17.088633333333334,0.24146999999999963
1,b1,b1,5.2,0001,000111,17.303355555555555,0101,17.067555555555558,0.23579999999999757
1,b1,b1,5.2700000000000005,0001,000111,17.27660777777777,0101,17.04647777777778,0.2301299999999884
1,b1,b1,5.340000000000001,0001,000111,17.249859999999998,0101,17.025399999999998,0.22446000000000055
1,b1,b1,5.41,0001,000111,17.223112222222213,0101,17.00432222222222,0.21878999999999138
1,b1,b1,5.48,0001,000111,17.19636444444444,0101,16.983244444444445,0.21311999999999642
1,b1,b1,5.550000000000001,0001,000111,17.169616666666663,0101,16.96216666666667,0.20744999999999436
1,b1,b1,5.62,0001,000111,17.142868888888884,0101,16.941088888888885,0.2017799999999994
1,b1,b1,5.69,0001,000111,17.116121111111113,0101,16.920011111111116,0.19610999999999734
1,b1,b1,5.760000000000001,0001,000111,17.089373333333334,0101,16.898933333333332,0.19044000000000239
1,b1,b1,5.83,0001,000111,17.06262555555555,0101,16.877855555555556,0.18476999999999322
1,b1,b1,5.9,0001,000111,17.035877777777777,0101,16.85677777777778,0.17909999999999826
1,b1,b1,5.970000000000001,0001,000111,17.00913,0101,16.835699999999996,0.1734300000000033
1,b1,b1,6.040000000000001,0001,000111,16.982382222222213,0101,16.814622222222226,0.16775999999998703
1,b1,b1,6.11,0001,000111,16.955634444444442,0101,16.793544444444443,0.16208999999999918
1,b1,b1,6.180000000000001,0001,000111,16.928886666666664,0101,16.772466666666674,0.15641999999999
1,b1,b1,6.250000000000001,0001,000111,16.902138888888892,0101,16.75138888888889,0.15075000000000216
1,b1,b1,6.32,0001,000111,16.875391111111107,0101,16.730311111111114,0.145079999999993
1,b1,b1,6.390000000000001,0001,000111,16.848643333333328,0101,16.709233333333337,0.13940999999999093
1,b1,b1,6.460000000000001,0001,000111,16.821895555555557,0101,16.688155555555554,0.13374000000000308
1,b1,b1,6.53,0001,000111,16.79514777777777,0101,16.667077777777777,0.1280699999999939
1,b1,b1,6.6000000000000005,0001,000111,16.768399999999993,0101,16.646,0.12239999999999185
1,b1,b1,6.670000000000001,0001,000111,16.74165222222222,0101,16.624922222222224,0.11672999999999689
1,b1,b1,6.74,0001,000111,16.714904444444443,0101,16.60384444444444,0.11106000000000193
1,b1,b1,6.8100000000000005,0001,000111,16.688156666666657,0101,16.58276666666667,0.10538999999998566
1,b1,b1,6.880000000000001,0001,000111,16.66140888888888,0101,16.561688888888888,0.0997199999999907
1,b1,b1,6.95,0001,000111,16.634661111111107,0101,16.54061111111111,0.09404999999999575
1,b1,b1,7.0200000000000005,0001,000111,16.60791333333333,0101,16.519533333333335,0.08837999999999369
1,b1,b1,7.090000000000001,0001,000111,16.58116555555555,0101,16.49845555555555,0.08270999999999873
1,b1,b1,7.16,0001,000111,16.55441777777778,0101,16.477377777777782,0.07703999999999667
1,b1,b1,7.23,0001,000111,16.52767,0101,16.4563,0.07137000000000171
1,b1,b1,7.300000000000001,0001,000111,16.500922222222215,0101,16.43522222222223,0.06569999999998544
1,b1,b1,7.370000000000001,0001,000111,16.474174444444444,0101,16.414144444444446,0.060029999999997585
1,b1,b1,7.44,0001,000111,16.447426666666665,0101,16.393066666666662,0.05436000000000263
1,b1,b1,7.510000000000001,0001,000111,16.42067888888888,0101,16.371988888888893,0.048689999999986355
1,b1,b1,7.580000000000001,0001,000111,16.393931111111108,0101,16.35091111111111,0.043019999999998504
1,b1,b1,7.65,0001,000111,16.36718333333333,0101,16.329833333333333,0.03734999999999644
1,b1,b1,7.720000000000001,0001,000111,16.34043555555555,0101,16.308755555555557,0.03167999999999438
1,b1,b1,7.790000000000001,0001,000111,16.313687777777773,0101,16.28767777777778,0.026009999999992317
1,b1,b1,7.86,0001,000111,16.28694,0101,16.266599999999997,0.020340000000004466
1,b1,b1,7.930000000000001,0001,000111,16.260192222222223,0101,16.24552222222222,0.014670000000002403
1,b1,b1,8.0,0001,000111,16.233444444444437,0101,16.224444444444444,0.008999999999993236
1,b2,b2,1.0,1101,110100,20.333333333333336,0101,20.25333333333333,0.0800000000000054
1,b2,b2,1.07,1101,110100,20.255555555555553,0101,20.175555555555547,0.0800000000000054
1,b2,b2,1.1400000000000001,1101,110100,20.177777777777777,0101,20.09777777777777,0.0800000000000054
1,b2,b2,1.21,1101,110100,20.1,0101,20.019999999999996,0.0800000000000054
1,b2,b2,1.28,1101,110100,20.02222222222222,0101,19.94222222222222,0.0799999999999983
1,b2,b2,1.35,1101,110100,19.944444444444443,0101,19.864444444444437,0.0800000000000054
1,b2,b2,1.42,1101,110100,19.866666666666667,0101,19.78666666666666,0.0800000000000054
1,b2,b2,1.49,1101,110100,19.788888888888884,0101,19.708888888888886,0.0799999999999983
1,b2,b2,1.56,1101,110100,19.71111111111111,0101,19.631111111111103,0.0800000000000054
1,b2,b2,1.6300000000000001,1101,110100,19.633333333333333,0101,19.553333333333327,0.0800000000000054
1,b2,b2,1.7000000000000002,1101,110100,19.55555555555555,0101,19.47555555555555,0.0799999999999983
1,b2,b2,1.77,1101,110100,19.477777777777774,0101,19.39777777777777,0.0800000000000054
1,b2,b2,1.84,1101,110100,19.4,0101,19.319999999999993,0.0800000000000054
1,b2,b2,1.9100000000000001,1101,110100,19.322222222222216,0101,19.242222222222217,0.0799999999999983
1,b2,b2,1.98,1101,110100,19.24444444444444,0101,19.164444444444435,0.0800000000000054
1,b2,b2,2.05,1101,110100,19.166666666666664,1001,19.127166666666668,0.03949999999999676
1,b2,b2,2.12,1001,100101,19.10608888888889,1101,19.08888888888889,0.017200000000002547
1,b2,b2,2.1900000000000004,1001,100101,19.085011111111108,1101,19.011111111111106,0.07390000000000185
1,b2,b2,2.2600000000000002,1001,100101,19.06393333333333,1101,18.93333333333333,0.13060000000000116
1,b2,b2,2.33,1001,100101,19.042855555555555,1101,18.855555555555554,0.18730000000000047
1,b2,b2,2.4000000000000004,1001,100101,19.02177777777777,1101,18.77777777777778,0.24399999999999267
1,b2,b2,2.47,1001,100101,19.000700000000002,0001,18.728629999999995,0.2720700000000065
1,b2,b2,2.54,1001,100101,18.97962222222222,0001,18.701882222222217,0.27774000000000143
1,b2,b2,2.6100000000000003,1001,100101,18.95854444444445,0001,18.67513444444444,0.2834100000000106
1,b2,b2,2.68,1001,100101,18.937466666666666,0001,18.648386666666667,0.28907999999999845
1,b2,b2,2.75,1001,100101,18.916388888888882,0001,18.62163888888889,0.2947499999999934
1,b2,b2,2.8200000000000003,1001,100101,18.895311111111113,0001,18.594891111111103,0.3004200000000097
1,b2,b2,2.89,1001,100101,18.87423333333333,0001,18.568143333333325,0.30609000000000464
1,b2,b2,2.96,1001,100101,18.85315555555556,0001,18.541395555555553,0.3117600000000067
1,b2,b2,3.0300000000000002,1001,100101,18.832077777777776,0001,18.514647777777775,0.31743000000000166
1,b2,b2,3.1,1001,100101,18.811,0001,18.48789999999999,0.3231000000000108
1,b2,b2,3.1700000000000004,1001,100101,18.789922222222216,0001,18.461152222222218,0.3287699999999987
1,b2,b2,3.24,1001,100101,18.76884444444444,0001,18.434404444444446,0.33443999999999363
1,b2,b2,3.31,1001,100101,18.747766666666664,0001,18.407656666666668,0.3401099999999957
1,b2,b2,3.3800000000000003,1001,100101,18.726688888888887,0001,18.38090888888889,0.34577999999999776
1,b2,b2,3.45,1001,100101,18.70561111111111,0001,18.35416111111111,0.3514499999999998
1,b2,b2,3.5200000000000005,1001,100101,18.684533333333327,0001,18.327413333333325,0.3571200000000019
1,b2,b2,3.5900000000000003,1001,100101,18.663455555555558,0001,18.300665555555547,0.36279000000001105
1,b2,b2,3.66,1001,100101,18.642377777777774,0001,18.273917777777783,0.3684599999999918
1,b2,b2,3.7300000000000004,1001,100101,18.621299999999998,0001,18.247170000000004,0.37412999999999386
1,b2,b2,3.8000000000000003,1001,100101,18.60022222222222,0001,18.22042222222222,0.379800000000003
1,b2,b2,3.87,1001,100101,18.579144444444438,0001,18.19367444444444,0.385469999999998
1,b2,b2,3.9400000000000004,1001,100101,18.55806666666667,0001,18.16692666666666,0.39114000000000715
1,b2,b2,4.01,1001,100101,18.536988888888885,0001,18.140178888888883,0.3968100000000021
1,b2,b2,4.08,1001,100101,18.515911111111116,0001,18.113431111111105,0.4024800000000113
1,b2,b2,4.15,1001,100101,18.494833333333332,0001,18.086683333333326,0.40815000000000623
1,b2,b2,4.220000000000001,1001,100101,18.473755555555556,0001,18.059935555555555,0.4138200000000012
1,b2,b2,4.290000000000001,1001,100101,18.452677777777772,0001,18.033187777777776,0.41948999999999614
1,b2,b2,4.36,1001,100101,18.431599999999996,0001,18.006440000000005,0.4251599999999911
1,b2,b2,4.43,1001,100101,18.41052222222222,0001,17.97969222222222,0.43083000000000027
1,b2,b2,4.5,1001,100101,18.389444444444443,0001,17.95294444444444,0.43650000000000233
1,b2,b2,4.57,1001,100101,18.368366666666667,0001,17.926196666666655,0.4421700000000115
1,b2,b2,4.640000000000001,1001,100101,18.347288888888883,0001,17.899448888888884,0.44783999999999935
1,b2,b2,4.710000000000001,1001,100101,18.326211111111114,0001,17.872701111111105,0.4535100000000085
1,b2,b2,4.78,1001,100101,18.30513333333333,0001,17.845953333333334,0.45917999999999637
1,b2,b2,4.8500000000000005,1001,100101,18.284055555555554,0001,17.819205555555556,0.46484999999999843
1,b2,b2,4.92,1001,100101,18.262977777777778,0001,17.792457777777777,0.4705200000000005
1,b2,b2,4.99,1001,100101,18.241899999999994,0001,17.76570999999999,0.47619000000000256
1,b2,b2,5.0600000000000005,1001,100101,18.220822222222225,0001,17.738962222222213,0.4818600000000117
1,b2,b2,5.130000000000001,1001,100101,18.19974444444444,0001,17.71221444444444,0.4875299999999996
1,b2,b2,5.2,1001,100101,18.178666666666672,0001,17.685466666666663,0.49320000000000874
1,b2,b2,5.2700000000000005,1001,100101,18.15758888888889,0001,17.658718888888885,0.4988700000000037
1,b2,b2,5.340000000000001,1001,100101,18.136511111111105,0001,17.631971111111113,0.5045399999999916
1,b2,b2,5.41,1001,100101,18.115433333333335,0001,17.605223333333335,0.5102100000000007
1,b2,b2,5.48,1001,100101,18.094355555555552,0001,17.57847555555555,0.5158800000000028
1,b2,b2,5.550000000000001,1001,100101,18.073277777777776,0001,17.551727777777778,0.5215499999999977
1,b2,b2,5.62,1001,100101,18.0522,0001,17.524979999999992,0.5272200000000069
1,b2,b2,5.69,1001,100101,18.031122222222223,0001,17.49823222222222,0.5328900000000019
1,b2,b2,5.760000000000001,1001,100101,18.01004444444444,0001,17.471484444444442,0.5385599999999968
1,b2,b2,5.83,1001,100101,17.98896666666667,0001,17.44473666666667,0.5442299999999989
1,b2,b2,5.9,1001,100101,17.967888888888886,0001,17.417988888888885,0.5499000000000009
1,b2,b2,5.970000000000001,1001,100101,17.94681111111111,0001,17.391241111111107,0.555570000000003
1,b2,b2,6.040000000000001,1001,100101,17.925733333333334,0001,17.36449333333333,0.5612400000000051
1,b2,b2,6.11,1001,100101,17.90465555555555,0001,17.33774555555555,0.56691
1,b2,b2,6.180000000000001,1001,100101,17.88357777777778,0001,17.31099777777777,0.5725800000000092
1,b2,b2,6.250000000000001,1001,100101,17.862499999999997,0001,17.28425,0.578249999999997
1,b2,b2,6.32,1001,100101,17.841422222222228,0001,17.25750222222222,0.5839200000000062
1,b2,b2,6.390000000000001,1001,100101,17.820344444444444,0001,17.230754444444443,0.5895900000000012
1,b2,b2,6.460000000000001,1001,100101,17.79926666666666,0001,17.204006666666665,0.5952599999999961
1,b2,b2,6.53,1001,100101,17.77818888888889,0001,17.177258888888886,0.6009300000000053
1,b2,b2,6.6000000000000005,1001,100101,17.757111111111108,0001,17.150511111111108,0.6066000000000003
1,b2,b2,6.670000000000001,1001,100101,17.73603333333333,0001,17.123763333333322,0.6122700000000094
1,b2,b2,6.74,1001,100101,17.714955555555555,0001,17.097015555555544,0.6179400000000115
1,b2,b2,6.8100000000000005,1001,100101,17.69387777777778,0001,17.07026777777778,0.6236099999999993
1,b2,b2,6.880000000000001,1001,100101,17.672799999999995,0001,17.04352,0.6292799999999943
1,b2,b2,6.95,1001,100101,17.65172222222222,0001,17.016772222222215,0.6349500000000035
1,b2,b2,7.0200000000000005,1001,100101,17.630644444444442,0001,16.990024444444444,0.6406199999999984
1,b2,b2,7.090000000000001,1001,100101,17.609566666666666,0001,16.96327666666666,0.6462900000000076
1,b2,b2,7.16,1001,100101,17.58848888888889,0001,16.93652888888888,0.6519600000000096
1,b2,b2,7.23,1001,100101,17.567411111111106,0001,16.909781111111116,0.6576299999999904
1,b2,b2,7.300000000000001,1001,100101,17.546333333333337,0001,16.883033333333337,0.6632999999999996
1,b2,b2,7.370000000000001,1001,100101,17.525255555555553,0001,16.85628555555555,0.6689700000000016
1,b2,b2,7.44,1001,100101,17.504177777777777,0001,16.829537777777773,0.6746400000000037
1,b2,b2,7.510000000000001,1001,100101,17.4831,0001,16.802789999999995,0.6803100000000057
1,b2,b2,7.580000000000001,1001,100101,17.462022222222217,0001,16.776042222222216,0.6859800000000007
1,b2,b2,7.65,1001,100101,17.44094444444444,0001,16.749294444444438,0.6916500000000028
1,b2,b2,7.720000000000001,1001,100101,17.419866666666664,1000,16.732510288065846,0.6873563786008177
1,b2,b2,7.790000000000001,1001,100101,17.398788888888888,1000,16.732510288065846,0.6662786008230412
1,b2,b2,7.86,1001,100101,17.37771111111111,1000,16.732510288065846,0.6452008230452648
1,b2,b2,7.930000000000001,1001,100101,17.356633333333335,1000,16.732510288065846,0.6241230452674884
1,b2,b2,8.0,1001,100101,17.33555555555555,1000,16.732510288065846,0.6030452674897049
1,bf,bf,2.0,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.01,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.02,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.03,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.04,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.05,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.06,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.07,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.08,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.09,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.1,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.11,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.12,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.13,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.14,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.15,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.16,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.17,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.18,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.19,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.2,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.21,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.22,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.23,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.24,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.25,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.26,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.27,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.2800000000000002,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.29,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.3,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.31,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.32,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.33,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.34,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.35,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.36,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.37,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.38,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.39,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.4,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.41,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.42,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.43,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.44,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.45,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.46,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.47,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.48,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.49,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.5,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.51,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.52,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.5300000000000002,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.54,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.55,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.56,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.5700000000000003,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.58,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.59,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.6,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.61,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.62,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.63,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.64,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.65,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.66,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.67,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.68,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.69,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.7,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
