scenario_id,risk_level,robust_method,rank,policy6,policy4,x1,x2,y,z,r1,r2,expected_cost,expected_profit,spectral_radius,full_policy_gap,primary_policy_gap,cost_purchase,cost_component_inspection,cost_assembly,cost_final_inspection,cost_replacement,cost_disassembly,spectral_radius_at_upper,policy16,gap_from_best,best_second_gap
4.0,robust95,upper_corner_by_monotonicity,9,010111,0101,,,,,,,67.03315255403783,-11.033152554037827,,,,31.418062618040654,2.3433452416971807,9.990987028434144,0.0,19.954935142170726,3.325822523695121,0.26761315810538155,,,
4.0,robust95,upper_corner_by_monotonicity,10,100111,1001,,,,,,,67.03315255403783,-11.033152554037827,,,,31.418062618040654,2.3433452416971807,9.990987028434144,0.0,19.954935142170726,3.325822523695121,0.26761315810538155,,,
5.0,nominal,point_estimate_reference,1,010111,0101,0.0,1.0,0.0,1.0,1.0,1.0,41.03666666666667,14.963333333333331,0.09999999999999998,0.31111111111111,0.31111111111111,26.944444444444443,3.658888888888889,7.266666666666667,0.0,2.111111111111111,1.0555555555555556,,,,
5.0,nominal,point_estimate_reference,2,011111,0111,0.0,1.0,1.0,1.0,1.0,1.0,41.34777777777778,14.652222222222221,0.09999999999999998,,,26.944444444444443,3.658888888888889,7.266666666666667,2.4222222222222225,0.0,1.0555555555555556,,,,
5.0,nominal,point_estimate_reference,3,010000,0100,0.0,1.0,0.0,0.0,0.0,0.0,44.01234567901234,11.987654320987659,0.19,,,32.716049382716044,1.5432098765432098,7.4074074074074066,-0.0,2.3456790123456805,-0.0,,,,
5.0,nominal,point_estimate_reference,4,011000,0110,0.0,1.0,1.0,0.0,0.0,0.0,44.135802469135804,11.864197530864196,0.19,,,32.716049382716044,1.5432098765432098,7.4074074074074066,2.469135802469135,-0.0,-0.0,,,,
5.0,nominal,point_estimate_reference,5,001111,0011,0.0,0.0,1.0,1.0,1.0,1.0,44.33577777777778,11.664222222222222,0.09999999999999998,,,26.944444444444443,4.306888888888889,8.346666666666668,2.7822222222222224,0.0,1.9555555555555562,,,,
5.0,nominal,point_estimate_reference,6,110111,1101,1.0,1.0,0.0,1.0,1.0,1.0,45.416666666666664,10.583333333333336,0.09999999999999998,,,26.944444444444443,10.13888888888889,6.666666666666666,0.0,1.111111111111111,0.5555555555555555,,,,
5.0,nominal,point_estimate_reference,7,000111,0001,0.0,0.0,0.0,1.0,1.0,1.0,45.464666666666666,10.535333333333334,0.09999999999999998,,,26.944444444444443,4.306888888888889,8.346666666666668,0.0,3.9111111111111123,1.9555555555555562,,,,
5.0,nominal,point_estimate_reference,8,001000,0010,0.0,0.0,1.0,0.0,0.0,0.0,46.2962962962963,9.703703703703702,0.35200000000000004,,,33.95061728395062,-0.0,9.259259259259261,3.08641975308642,-0.0,-0.0,,,,
5.0,nominal,point_estimate_reference,9,111111,1111,1.0,1.0,1.0,1.0,1.0,1.0,46.52777777777777,9.472222222222229,0.09999999999999998,,,26.944444444444443,10.13888888888889,6.666666666666666,2.2222222222222223,0.0,0.5555555555555555,,,,
5.0,nominal,point_estimate_reference,10,101111,1011,1.0,0.0,1.0,1.0,1.0,1.0,48.407777777777774,7.592222222222226,0.09999999999999998,,,26.944444444444443,9.418888888888889,7.866666666666666,2.6222222222222222,0.0,1.5555555555555556,,,,
5.0,robust90,upper_corner_by_monotonicity,1,011111,0111,,,,,,,47.89389790748026,8.106102092519741,,0.7468167134064032,0.7468167134064032,30.034425261737443,5.395895486457433,8.060112535054795,2.6867041783515986,0.0,1.7167604458789965,0.14689375288254924,,,
5.0,robust90,upper_corner_by_monotonicity,2,010111,0101,,,,,,,48.64071462088666,7.359285379113338,,,,30.034425261737443,5.395895486457433,8.060112535054795,0.0,3.433520891757993,1.7167604458789965,0.14689375288254924,,,
5.0,robust90,upper_corner_by_monotonicity,3,110111,1101,,,,,,,50.70291995821468,5.297080041785321,,,,30.03442526173744,11.052568988563813,7.033121630832407,0.0,1.721869384720679,0.8609346923603395,0.14689375288254924,,,
5.0,robust90,upper_corner_by_monotonicity,4,111111,1111,,,,,,,51.325424450438135,4.674575549561865,,,,30.03442526173744,11.052568988563813,7.033121630832407,2.344373876944136,0.0,0.8609346923603395,0.14689375288254924,,,
5.0,robust90,upper_corner_by_monotonicity,5,001111,0011,,,,,,,52.08762597223235,3.9123740277676475,,,,30.034425261737443,6.508537655081249,9.482152179421691,3.160717393140564,0.0,2.9017934828514096,0.14689375288254924,,,
5.0,robust90,upper_corner_by_monotonicity,6,101111,1011,,,,,,,54.43363536595244,1.5663646340475594,,,,30.03442526173744,10.443409792596562,8.748830913054666,2.916276971018222,0.0,2.290692427545555,0.14689375288254924,,,
5.0,robust90,upper_corner_by_monotonicity,7,011000,0110,,,,,,,54.60288776878685,1.3971122312131499,,,,41.30819761817267,1.9806201453066044,8.485552503980687,2.8285175013268953,-0.0,-0.0,0.29291581223670243,,,
5.0,robust90,upper_corner_by_monotonicity,8,000111,0001,,,,,,,54.730495544794614,1.2695044552053858,,,,30.034425261737443,6.508537655081249,9.482152179421691,0.0,5.803586965702819,2.9017934828514096,0.14689375288254924,,,
5.0,robust90,upper_corner_by_monotonicity,9,010000,0100,,,,,,,55.91695777409443,0.08304222590557231,,,,41.30819761817267,1.9806201453066044,8.485552503980687,-0.0,4.142587506634477,-0.0,0.29291581223670243,,,
5.0,robust90,upper_corner_by_monotonicity,10,100111,1001,,,,,,,56.09874325002533,-0.09874325002532913,,,,30.03442526173744,10.443409792596562,8.748830913054666,0.0,4.58138485509111,2.290692427545555,0.14689375288254924,,,
5.0,robust95,upper_corner_by_monotonicity,1,011111,0111,,,,,,,49.0578997586847,6.942100241315302,,0.9287183277918842,0.9287183277918842,30.602121955519333,5.696610520503568,8.196538745843908,2.7321795819479693,0.0,1.8304489548699228,0.15469916524086647,,,
5.0,robust95,upper_corner_by_monotonicity,2,010111,0101,,,,,,,49.98661808647658,6.013381913523418,,,,30.602121955519333,5.696610520503568,8.196538745843908,0.0,3.6608979097398455,1.8304489548699228,0.15469916524086647,,,
5.0,robust95,upper_corner_by_monotonicity,3,110111,1101,,,,,,,51.66631081216825,4.333689187831752,,,,30.602121955519337,11.220962473246722,7.098064680972054,0.0,1.8301078016200898,0.9150539008100449,0.15469916524086647,,,
5.0,robust95,upper_corner_by_monotonicity,4,111111,1111,,,,,,,52.202224570872175,3.7977754291278245,,,,30.602121955519337,11.220962473246722,7.098064680972054,2.366021560324018,0.0,0.9150539008100449,0.15469916524086647,,,
5.0,robust95,upper_corner_by_monotonicity,5,001111,0011,,,,,,,53.413874721270105,2.586125278729895,,,,30.602121955519337,6.869080166160026,9.665848892118804,3.221949630706268,0.0,3.0548740767656697,0.15469916524086647,,,
5.0,robust95,upper_corner_by_monotonicity,6,101111,1011,,,,,,,55.50727227327896,0.4927277267210428,,,,30.602121955519333,10.629053971733248,8.89665985201217,2.9655532840040566,0.0,2.4138832100101424,0.15469916524086647,,,
5.0,robust95,upper_corner_by_monotonicity,7,000111,0001,,,,,,,56.301673244095184,-0.30167324409518415,,,,30.602121955519337,6.869080166160026,9.665848892118804,0.0,6.109748153531339,3.0548740767656697,0.15469916524086647,,,
5.0,robust95,upper_corner_by_monotonicity,8,011000,0110,,,,,,,56.67094593060757,-0.6709459306075729,,,,43.01780603508169,2.0680706335610712,8.68880194647361,2.8962673154912038,-0.0,-0.0,0.30945600590710587,,,
5.0,robust95,upper_corner_by_monotonicity,9,100111,1001,,,,,,,57.36948540929518,-1.36948540929518,,,,30.602121955519333,10.629053971733248,8.89665985201217,0.0,4.827766420020285,2.4138832100101424,0.15469916524086647,,,
5.0,robust95,upper_corner_by_monotonicity,10,010000,0100,,,,,,,58.25601519257239,-2.2560151925723915,,,,43.01780603508169,2.0680706335610712,8.68880194647361,-0.0,4.481336577456018,-0.0,0.30945600590710587,,,
6.0,nominal,point_estimate_reference,1,000000,0000,0.0,0.0,0.0,0.0,0.0,0.0,34.32132963988919,21.678670360110807,0.14262500000000006,0.34990523399913087,0.34990523399913087,25.659717159935852,-0.0,6.998104679982504,-0.0,1.6635077999708408,-0.0,,,,
6.0,nominal,point_estimate_reference,2,100000,1000,1.0,0.0,0.0,0.0,0.0,0.0,34.671234873888324,21.328765126111676,0.09750000000000004,,,24.610001457938473,2.332701559994168,6.648199445983378,-0.0,1.0803324099723,-0.0,,,,
6.0,nominal,point_estimate_reference,3,001000,0010,0.0,0.0,1.0,0.0,0.0,0.0,36.15687417990961,19.843125820090393,0.14262500000000006,,,25.659717159935852,-0.0,6.998104679982504,3.499052339991252,-0.0,-0.0,,,,
6.0,nominal,point_estimate_reference,4,010000,0100,0.0,1.0,0.0,0.0,0.0,0.0,36.65403119988337,19.34596880011663,0.09750000000000004,,,25.42644700393644,3.4990523399912528,6.648199445983378,-0.0,1.0803324099723,-0.0,,,,
6.0,nominal,point_estimate_reference,5,110000,1100,1.0,1.0,0.0,0.0,0.0,0.0,36.75900277008311,19.240997229916893,0.050000000000000044,,,24.37673130193906,5.54016620498615,6.315789473684211,-0.0,0.526315789473685,-0.0,,,,
6.0,nominal,point_estimate_reference,6,101000,1010,1.0,0.0,1.0,0.0,0.0,0.0,36.915002186907714,19.084997813092286,0.09750000000000004,,,24.610001457938473,2.332701559994168,6.648199445983378,3.324099722991689,-0.0,-0.0,,,,
6.0,nominal,point_estimate_reference,7,110111,1101,1.0,1.0,0.0,1.0,1.0,1.0,37.368421052631575,18.631578947368425,0.050000000000000044,,,23.157894736842106,5.2631578947368425,6.315789473684211,0.0,0.5263157894736847,2.105263157894739,,,,
6.0,nominal,point_estimate_reference,8,100111,1001,1.0,0.0,0.0,1.0,1.0,1.0,37.46092105263158,18.539078947368417,0.050000000000000044,,,23.157894736842103,2.555657894736842,6.615789473684211,0.0,1.0263157894736847,4.105263157894739,,,,
6.0,nominal,point_estimate_reference,9,010111,0101,0.0,1.0,0.0,1.0,1.0,1.0,38.36342105263159,17.636578947368413,0.050000000000000044,,,23.157894736842106,3.4581578947368423,6.615789473684211,0.0,1.0263157894736847,4.105263157894739,,,,
6.0,nominal,point_estimate_reference,10,000111,0001,0.0,0.0,0.0,1.0,1.0,1.0,38.54154605263158,17.45845394736842,0.050000000000000044,,,23.157894736842103,0.9762828947368423,6.900789473684211,0.0,1.5013157894736846,6.005263157894738,,,,
6.0,robust90,upper_corner_by_monotonicity,1,100000,1000,,,,,,,40.06029437200803,15.93970562799197,,0.6550718973436673,0.6550718973436673,27.63790608647671,2.757393446004546,7.3743730648225405,-0.0,2.2906217747042312,-0.0,0.18637151290577042,,,
6.0,robust90,upper_corner_by_monotonicity,2,110000,1100,,,,,,,40.7153662693517,15.284633730648302,,,,27.039367904349312,6.1453108873521165,6.574007804118851,-0.0,0.9566796735314167,-0.0,0.08731474333803102,,,
6.0,robust90,upper_corner_by_monotonicity,3,101000,1010,,,,,,,41.45685912971507,14.54314087028493,,,,27.63790608647671,2.757393446004546,7.3743730648225405,3.6871865324112703,-0.0,-0.0,0.18637151290577042,,,
6.0,robust90,upper_corner_by_monotonicity,4,110111,1101,,,,,,,41.64457325202496,14.355426747975038,,,,24.67843243575846,5.608734644490559,6.5740078041188506,0.0,0.9566796735314173,3.826718694125669,0.08731474333803102,,,
6.0,robust90,upper_corner_by_monotonicity,5,000000,0000,,,,,,,42.39047547408639,13.609524525913614,,,,30.331327906050014,-0.0,8.272180338013639,-0.0,3.786967230022732,-0.0,0.274677321476196,,,
6.0,robust90,upper_corner_by_monotonicity,6,001000,0010,,,,,,,42.739598413070475,13.260401586929525,,,,30.331327906050014,-0.0,8.272180338013639,4.1360901690068195,-0.0,-0.0,0.274677321476196,,,
6.0,robust90,upper_corner_by_monotonicity,7,111000,1110,,,,,,,43.04569049787971,12.954309502120289,,,,27.039367904349312,6.1453108873521165,6.574007804118851,3.2870039020594257,-0.0,-0.0,0.08731474333803102,,,
6.0,robust90,upper_corner_by_monotonicity,8,010000,0100,,,,,,,43.533874732456205,12.466125267543795,,,,29.73278972392261,4.13609016900682,7.3743730648225405,-0.0,2.2906217747042312,-0.0,0.18637151290577042,,,
6.0,robust90,upper_corner_by_monotonicity,9,111111,1111,,,,,,,43.97489748055297,12.025102519447032,,,,24.67843243575846,5.608734644490559,6.5740078041188506,3.2870039020594253,0.0,3.826718694125669,0.08731474333803102,,,
6.0,robust90,upper_corner_by_monotonicity,10,011000,0110,,,,,,,44.930439490163245,11.069560509836755,,,,29.73278972392261,4.13609016900682,7.3743730648225405,3.6871865324112703,-0.0,-0.0,0.18637151290577042,,,
6.0,robust95,upper_corner_by_monotonicity,1,100000,1000,,,,,,,41.09365023896206,14.906349761037937,,0.3660791679789739,0.3660791679789739,28.21956553309603,2.841394558853415,7.512258805129733,-0.0,2.5204313418828885,-0.0,0.20130547207679927,,,
6.0,robust95,upper_corner_by_monotonicity,2,110000,1100,,,,,,,41.45972940694104,14.540270593058963,,,,27.544948952142356,6.260215670941444,6.620461793946463,-0.0,1.0341029899107728,-0.0,0.0937188089377381,,,
6.0,robust95,upper_corner_by_monotonicity,3,101000,1010,,,,,,,42.329348299644046,13.670651700355954,,,,28.21956553309603,2.841394558853415,7.512258805129733,3.7561294025648664,-0.0,-0.0,0.20130547207679927,,,
6.0,robust95,upper_corner_by_monotonicity,4,110111,1101,,,,,,,42.42796160216455,13.572038397835449,,,,24.963469144096777,5.673515714567449,6.620461793946463,0.0,1.0341029899107723,4.136411959643089,0.0937188089377381,,,
6.0,robust95,upper_corner_by_monotonicity,5,111000,1110,,,,,,,43.735857314003496,12.264142685996504,,,,27.544948952142356,6.260215670941444,6.620461793946463,3.3102308969732315,-0.0,-0.0,0.0937188089377381,,,
6.0,robust95,upper_corner_by_monotonicity,6,000000,0000,,,,,,,43.986496618214886,12.013503381785114,,,,31.255340147387567,-0.0,8.524183676560245,-0.0,4.206972794267076,-0.0,0.29612028228594284,,,
6.0,robust95,upper_corner_by_monotonicity,7,001000,0010,,,,,,,44.04161566222793,11.958384337772067,,,,31.255340147387567,-0.0,8.524183676560245,4.2620918382801225,-0.0,-0.0,0.29612028228594284,,,
6.0,robust95,upper_corner_by_monotonicity,8,111111,1111,,,,,,,44.70408950922701,11.29591049077299,,,,24.963469144096777,5.673515714567449,6.620461793946463,3.3102308969732315,0.0,4.136411959643089,0.0937188089377381,,,
6.0,robust95,upper_corner_by_monotonicity,9,010000,0100,,,,,,,44.87550555172663,11.124494448273367,,,,30.580723566433893,4.2620918382801225,7.512258805129733,-0.0,2.5204313418828885,-0.0,0.20130547207679927,,,
6.0,robust95,upper_corner_by_monotonicity,10,011000,0110,,,,,,,46.11120361240861,9.888796387591391,,,,30.580723566433893,4.2620918382801225,7.512258805129733,3.7561294025648664,-0.0,-0.0,0.20130547207679927,,,
,nominal,point_estimate_reference,1,,,,,,,,,139.77777777777777,60.22222222222223,,,,,,,,,,,1111111111111101,0.0,0.18000000000000682
,nominal,point_estimate_reference,2,,,,,,,,,139.95777777777778,60.04222222222222,,,,,,,,,,,1111111011111101,0.18000000000000682,
,nominal,point_estimate_reference,3,,,,,,,,,139.95777777777778,60.04222222222222,,,,,,,,,,,1111101111111101,0.18000000000000682,
,nominal,point_estimate_reference,4,,,,,,,,,139.95777777777778,60.04222222222222,,,,,,,,,,,1101111111111101,0.18000000000000682,
,nominal,point_estimate_reference,5,,,,,,,,,140.13777777777779,59.862222222222215,,,,,,,,,,,1111101011111101,0.36000000000001364,
,nominal,point_estimate_reference,6,,,,,,,,,140.13777777777779,59.862222222222215,,,,,,,,,,,1101101111111101,0.36000000000001364,
,nominal,point_estimate_reference,7,,,,,,,,,140.13777777777779,59.862222222222215,,,,,,,,,,,1101111011111101,0.36000000000001364,
,nominal,point_estimate_reference,8,,,,,,,,,140.3177777777778,59.68222222222221,,,,,,,,,,,1101101011111101,0.5400000000000205,
,nominal,point_estimate_reference,9,,,,,,,,,140.6308,59.369200000000006,,,,,,,,,,,1111111100011111,0.8530222222222221,
,nominal,point_estimate_reference,10,,,,,,,,,140.72799999999998,59.27200000000002,,,,,,,,,,,1111111110011111,0.9502222222222088,
,robust90,upper_corner_by_monotonicity,1,,,,,,,,,161.29956164124062,38.700438358759385,,,,,,,,,,,1111111111111111,0.0,1.9176217872577013
,robust90,upper_corner_by_monotonicity,2,,,,,,,,,163.21718342849832,36.782816571501684,,,,,,,,,,,1111111111011111,1.9176217872577013,
,robust90,upper_corner_by_monotonicity,3,,,,,,,,,163.21718342849832,36.782816571501684,,,,,,,,,,,1111111110111111,1.9176217872577013,
,robust90,upper_corner_by_monotonicity,4,,,,,,,,,163.21718342849832,36.782816571501684,,,,,,,,,,,1111111101111111,1.9176217872577013,
,robust90,upper_corner_by_monotonicity,5,,,,,,,,,163.24432875895394,36.75567124104606,,,,,,,,,,,1111111111111101,1.9447671177133259,
,robust90,upper_corner_by_monotonicity,6,,,,,,,,,163.4884968634027,36.5115031365973,,,,,,,,,,,1111111011111111,2.188935222162087,
,robust90,upper_corner_by_monotonicity,7,,,,,,,,,163.4884968634027,36.5115031365973,,,,,,,,,,,1101111111111111,2.188935222162087,
,robust90,upper_corner_by_monotonicity,8,,,,,,,,,163.4884968634027,36.5115031365973,,,,,,,,,,,1111101111111111,2.188935222162087,
,robust90,upper_corner_by_monotonicity,9,,,,,,,,,164.14168326517944,35.85831673482056,,,,,,,,,,,0111111111111111,2.842121623938823,
,robust90,upper_corner_by_monotonicity,10,,,,,,,,,164.14168326517944,35.85831673482056,,,,,,,,,,,1111110111111111,2.842121623938823,
,robust95,upper_corner_by_monotonicity,1,,,,,,,,,163.25319904974018,36.746800950259825,,,,,,,,,,,1111111111111111,0.0,2.1031451098171488
,robust95,upper_corner_by_monotonicity,2,,,,,,,,,165.35634415955732,34.643655840442676,,,,,,,,,,,1111111110111111,2.1031451098171488,
,robust95,upper_corner_by_monotonicity,3,,,,,,,,,165.35634415955732,34.643655840442676,,,,,,,,,,,1111111111011111,2.1031451098171488,
,robust95,upper_corner_by_monotonicity,4,,,,,,,,,165.35634415955732,34.643655840442676,,,,,,,,,,,1111111101111111,2.1031451098171488,
,robust95,upper_corner_by_monotonicity,5,,,,,,,,,165.5155188199628,34.48448118003719,,,,,,,,,,,1111111111111101,2.262319770222632,
,robust95,upper_corner_by_monotonicity,6,,,,,,,,,165.6572414256271,34.34275857437291,,,,,,,,,,,1101111111111111,2.4040423758869167,
,robust95,upper_corner_by_monotonicity,7,,,,,,,,,165.6572414256271,34.34275857437291,,,,,,,,,,,1111111011111111,2.4040423758869167,
,robust95,upper_corner_by_monotonicity,8,,,,,,,,,165.6572414256271,34.34275857437291,,,,,,,,,,,1111101111111111,2.4040423758869167,
,robust95,upper_corner_by_monotonicity,9,,,,,,,,,166.29709739111578,33.702902608884216,,,,,,,,,,,1111011111111111,3.043898341375609,
,robust95,upper_corner_by_monotonicity,10,,,,,,,,,166.29709739111578,33.702902608884216,,,,,,,,,,,1011111111111111,3.043898341375609,
