pF,replacement_loss,policy16,profit,gap,quality_axis
0.11910017157195485,39.0,1111111111111101,40.87246394839238,1.5383057925120909,Q3-F: p_hat -> U95 simultaneous
0.11910017157195485,40.0,1111111111111101,40.73726109362002,1.4031029377397317,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,6.0,1111111111111101,45.23534460903366,1.867532011270157,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,7.0,1111111111111101,45.09602452314269,2.063032869129927,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,8.0,1111111111111101,44.956704437251716,2.258533726989697,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,9.0,1111111111111101,44.817384351360744,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,10.0,1111111111111101,44.67806426546977,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,11.0,1111111111111101,44.5387441795788,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,12.0,1111111111111101,44.39942409368783,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,13.0,1111111111111101,44.260104007796855,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,14.0,1111111111111101,44.12078392190588,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,15.0,1111111111111101,43.98146383601491,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,16.0,1111111111111101,43.84214375012394,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,17.0,1111111111111101,43.702823664232966,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,18.0,1111111111111101,43.56350357834202,2.404042375886945,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,19.0,1111111111111101,43.42418349245105,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,20.0,1111111111111101,43.28486340656008,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,21.0,1111111111111101,43.145543320669105,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,22.0,1111111111111101,43.00622323477813,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,23.0,1111111111111101,42.86690314888716,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,24.0,1111111111111101,42.72758306299619,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,25.0,1111111111111101,42.58826297710522,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,26.0,1111111111111101,42.448942891214244,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,27.0,1111111111111101,42.30962280532327,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,28.0,1111111111111101,42.1703027194323,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,29.0,1111111111111101,42.03098263354133,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,30.0,1111111111111101,41.891662547650355,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,31.0,1111111111111101,41.75234246175938,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,32.0,1111111111111101,41.61302237586841,2.3776777668347506,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,33.0,1111111111111101,41.47370228997744,2.2383576809437784,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,34.0,1111111111111101,41.33438220408647,2.099037595052806,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,35.0,1111111111111101,41.195062118195494,1.959717509161834,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,36.0,1111111111111101,41.05574203230452,1.8203974232708617,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,37.0,1111111111111101,40.91642194641355,1.6810773373798895,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,38.0,1111111111111101,40.77710186052258,1.5417572514889173,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,39.0,1111111111111101,40.637781774631605,1.402437165597945,Q3-F: p_hat -> U95 simultaneous
0.122283533500614,40.0,1111111111111101,40.49846168874063,1.2631170797069728,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,6.0,1111111111111101,45.13581168568447,1.8777760590330672,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,7.0,1111111111111101,44.99234439465394,2.073276916892837,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,8.0,1111111111111101,44.84887710362344,2.268777774752607,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,9.0,1111111111111101,44.705409812592904,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,10.0,1111111111111101,44.5619425215624,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,11.0,1111111111111101,44.41847523053187,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,12.0,1111111111111101,44.275007939501336,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,13.0,1111111111111101,44.13154064847083,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,14.0,1111111111111101,43.9880733574403,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,15.0,1111111111111101,43.844606066409796,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,16.0,1111111111111101,43.70113877537926,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,17.0,1111111111111101,43.55767148434876,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,18.0,1111111111111101,43.41420419331823,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,19.0,1111111111111101,43.270736902287695,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,20.0,1111111111111101,43.12726961125719,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,21.0,1111111111111101,42.98380232022666,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,22.0,1111111111111101,42.840335029196154,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,23.0,1111111111111101,42.69686773816562,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,24.0,1111111111111101,42.55340044713509,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,25.0,1111111111111101,42.409933156104586,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,26.0,1111111111111101,42.26646586507405,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,27.0,1111111111111101,42.12299857404355,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,28.0,1111111111111101,41.97953128301302,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,29.0,1111111111111101,41.836063991982485,2.4040423758868883,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,30.0,1111111111111101,41.69259670095198,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,31.0,1111111111111101,41.54912940992145,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,32.0,1111111111111101,41.405662118890945,2.2698504332064715,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,33.0,1111111111111101,41.26219482786041,2.126383142175939,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,34.0,1111111111111101,41.11872753682991,1.9829158511454352,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,35.0,1111111111111101,40.975260245799376,1.8394485601149029,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,36.0,1111111111111101,40.831792954768844,1.6959812690843705,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,37.0,1111111111111101,40.68832566373834,1.5525139780538666,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,38.0,1111111111111101,40.54485837270781,1.4090466870233342,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,39.0,1111111111111101,40.4013910816773,1.2655793959928303,Q3-F: p_hat -> U95 simultaneous
0.12546689542927314,40.0,1111111111111101,40.25792379064677,1.122112104962298,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,6.0,1111111111111101,45.03555150138982,1.8880201067959774,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,7.0,1111111111111101,44.88790670268034,2.0835209646557473,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,8.0,1111111111111101,44.74026190397086,2.279021822515517,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,9.0,1111111111111101,44.59261710526141,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,10.0,1111111111111101,44.44497230655193,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,11.0,1111111111111101,44.29732750784248,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,12.0,1111111111111101,44.149682709133,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,13.0,1111111111111101,44.00203791042355,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,14.0,1111111111111101,43.854393111714074,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,15.0,1111111111111101,43.706748313004624,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,16.0,1111111111111101,43.559103514295145,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,17.0,1111111111111101,43.411458715585695,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,18.0,1111111111111101,43.26381391687622,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,19.0,1111111111111101,43.116169118166766,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,20.0,1111111111111101,42.96852431945729,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,21.0,1111111111111101,42.82087952074784,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,22.0,1111111111111101,42.67323472203836,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,23.0,1111111111111101,42.52558992332891,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,24.0,1111111111111101,42.37794512461943,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,25.0,1111111111111101,42.23030032590998,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,26.0,1111111111111101,42.0826555272005,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,27.0,1111111111111101,41.93501072849105,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,28.0,1111111111111101,41.78736592978157,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,29.0,1111111111111101,41.63972113107212,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,30.0,1111111111111101,41.49207633236264,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,31.0,1111111111111101,41.34443153365319,2.3088800322633745,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,32.0,1111111111111101,41.196786734943714,2.161235233553896,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,33.0,1111111111111101,41.049141936234264,2.0135904348444456,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,34.0,1111111111111101,40.901497137524785,1.865945636134967,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,35.0,1111111111111101,40.75385233881531,1.7183008374254882,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,36.0,1111111111111101,40.606207540105856,1.570656038716038,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,37.0,1111111111111101,40.45856274139638,1.4230112400065593,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,38.0,1111111111111101,40.31091794268693,1.275366441297109,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,39.0,1111111111111101,40.16327314397745,1.1277216425876304,Q3-F: p_hat -> U95 simultaneous
0.12865025735793229,40.0,1111111111111101,40.015628345268,0.9800768438781802,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,6.0,1111111111111101,44.934556056065134,1.8982641545588876,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,7.0,1111111111111101,44.782703113800494,2.093765012418686,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,8.0,1111111111111101,44.630850171535826,2.2892658702784274,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,9.0,1111111111111101,44.47899722927116,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,10.0,1111111111111101,44.32714428700652,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,11.0,1111111111111101,44.17529134474185,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,12.0,1111111111111101,44.02343840247718,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,13.0,1111111111111101,43.871585460212515,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,14.0,1111111111111101,43.719732517947875,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,15.0,1111111111111101,43.56787957568321,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,16.0,1111111111111101,43.41602663341854,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,17.0,1111111111111101,43.2641736911539,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,18.0,1111111111111101,43.11232074888923,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,19.0,1111111111111101,42.960467806624564,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,20.0,1111111111111101,42.808614864359924,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,21.0,1111111111111101,42.65676192209526,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,22.0,1111111111111101,42.50490897983059,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,23.0,1111111111111101,42.35305603756592,2.4040423758868883,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,24.0,1111111111111101,42.20120309530128,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,25.0,1111111111111101,42.04935015303661,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,26.0,1111111111111101,41.897497210771945,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,27.0,1111111111111101,41.745644268507306,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,28.0,1111111111111101,41.59379132624264,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,29.0,1111111111111101,41.44193838397797,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,30.0,1111111111111101,41.29008544171333,2.3555293856481967,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,31.0,1111111111111101,41.13823249944866,2.2036764433835287,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,32.0,1111111111111101,40.986379557183994,2.051823501118861,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,33.0,1111111111111101,40.834526614919355,1.8999705588542213,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,34.0,1111111111111101,40.68267367265469,1.7481176165895533,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,35.0,1111111111111101,40.53082073039002,1.5962646743248854,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,36.0,1111111111111101,40.37896778812535,1.4444117320602174,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,37.0,1111111111111101,40.22711484586071,1.292558789795578,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,38.0,1111111111111101,40.075261903596044,1.14070584753091,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,39.0,1111111111111101,39.923408961331376,0.988852905266242,Q3-F: p_hat -> U95 simultaneous
0.13183361928659143,40.0,1111111111111101,39.771556019066736,0.8369999630016025,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,6.0,1111111111111101,44.83281723185644,1.9085082023218263,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,7.0,1111111111111101,44.67672517191642,2.104009060181596,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,8.0,1111111111111101,44.520633111976395,2.299509918041366,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,9.0,1111111111111101,44.36454105203637,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,10.0,1111111111111101,44.20844899209635,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,11.0,1111111111111101,44.05235693215633,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,12.0,1111111111111101,43.89626487221631,2.404042375886945,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,13.0,1111111111111101,43.740172812276285,2.404042375886945,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,14.0,1111111111111101,43.58408075233626,2.404042375886945,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,15.0,1111111111111101,43.42798869239621,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,16.0,1111111111111101,43.27189663245619,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,17.0,1111111111111101,43.11580457251617,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,18.0,1111111111111101,42.95971251257615,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,19.0,1111111111111101,42.803620452636125,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,20.0,1111111111111101,42.6475283926961,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,21.0,1111111111111101,42.49143633275608,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,22.0,1111111111111101,42.33534427281606,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,23.0,1111111111111101,42.17925221287604,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,24.0,1111111111111101,42.023160152936015,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,25.0,1111111111111101,41.86706809299599,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,26.0,1111111111111101,41.71097603305597,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,27.0,1111111111111101,41.55488397311595,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,28.0,1111111111111101,41.39879191317593,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,29.0,1111111111111101,41.242699853235905,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,30.0,1111111111111101,41.08660779329588,2.2537905614394447,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,31.0,1111111111111101,40.93051573335586,2.0976985014994227,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,32.0,1111111111111101,40.77442367341584,1.9416064415594008,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,33.0,1111111111111101,40.61833161347582,1.7855143816193788,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,34.0,1111111111111101,40.462239553535795,1.6294223216793569,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,35.0,1111111111111101,40.30614749359577,1.473330261739335,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,36.0,1111111111111101,40.15005543365575,1.317238201799313,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,37.0,1111111111111101,39.99396337371573,1.161146141859291,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,38.0,1111111111111101,39.83787131377571,1.005054081919269,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,39.0,1111111111111101,39.681779253835685,0.8489620219792471,Q3-F: p_hat -> U95 simultaneous
0.13501698121525058,40.0,1111111111111101,39.52568719389566,0.6928699620392251,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,6.0,1111111111111101,44.73032679096494,1.918752250084708,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,7.0,1111111111111101,44.56996429598777,2.114253107944478,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,8.0,1111111111111101,44.40960180101061,2.3097539658042763,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,9.0,1111111111111101,44.249239306033445,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,10.0,1111111111111101,44.08887681105625,2.4040423758868883,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,11.0,1111111111111101,43.92851431607909,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,12.0,1111111111111101,43.768151821101924,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,13.0,1111111111111101,43.60778932612476,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,14.0,1111111111111101,43.447426831147595,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,15.0,1111111111111101,43.28706433617043,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,16.0,1111111111111101,43.12670184119327,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,17.0,1111111111111101,42.9663393462161,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,18.0,1111111111111101,42.80597685123894,2.404042375886945,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,19.0,1111111111111101,42.645614356261746,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,20.0,1111111111111101,42.48525186128458,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,21.0,1111111111111101,42.32488936630742,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,22.0,1111111111111101,42.16452687133025,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,23.0,1111111111111101,42.00416437635309,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,24.0,1111111111111101,41.843801881375924,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,25.0,1111111111111101,41.68343938639876,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,26.0,1111111111111101,41.52307689142157,2.4040423758868883,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,27.0,1111111111111101,41.3627143964444,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,28.0,1111111111111101,41.20235190146724,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,29.0,1111111111111101,41.041989406490075,2.3116626155251367,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,30.0,1111111111111101,40.88162691151291,2.1513001205479725,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,31.0,1111111111111101,40.721264416535746,1.9909376255708082,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,32.0,1111111111111101,40.56090192155858,1.830575130593644,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,33.0,1111111111111101,40.40053942658142,1.6702126356164797,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,34.0,1111111111111101,40.24017693160425,1.5098501406393154,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,35.0,1111111111111101,40.07981443662706,1.3494876456621228,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,36.0,1111111111111101,39.919451941649896,1.1891251506849585,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,37.0,1111111111111101,39.75908944667273,1.0287626557077942,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,38.0,1111111111111101,39.59872695169557,0.86840016073063,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,39.0,1111111111111101,39.4383644567184,0.7080376657534657,Q3-F: p_hat -> U95 simultaneous
0.1382003431439097,40.0,1111111111111101,39.27800196174124,0.5476751707763015,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,6.0,1111111111111101,44.62707637342379,1.9289962978476467,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,7.0,1111111111111101,44.462411777715715,2.124497155707388,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,8.0,1111111111111101,44.29774718200767,2.319998013567158,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,9.0,1111111111111101,44.13308258629962,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,10.0,1111111111111101,43.968417990591576,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,11.0,1111111111111101,43.80375339488353,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,12.0,1111111111111101,43.63908879917548,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,13.0,1111111111111101,43.474424203467436,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,14.0,1111111111111101,43.30975960775939,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,15.0,1111111111111101,43.14509501205134,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,16.0,1111111111111101,42.980430416343296,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,17.0,1111111111111101,42.81576582063522,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,18.0,1111111111111101,42.651101224927174,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,19.0,1111111111111101,42.48643662921913,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,20.0,1111111111111101,42.32177203351108,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,21.0,1111111111111101,42.157107437803035,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,22.0,1111111111111101,41.99244284209499,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,23.0,1111111111111101,41.82777824638694,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,24.0,1111111111111101,41.663113650678895,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,25.0,1111111111111101,41.49844905497085,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,26.0,1111111111111101,41.3337844592628,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,27.0,1111111111111101,41.16911986355473,2.4040423758869167,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,28.0,1111111111111101,41.00445526784668,2.3773788944228897,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,29.0,1111111111111101,40.83979067213863,2.212714298714843,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,30.0,1111111111111101,40.67512607643059,2.0480497030067966,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,31.0,1111111111111101,40.51046148072254,1.88338510729875,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,32.0,1111111111111101,40.345796885014494,1.7187205115907034,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,33.0,1111111111111101,40.18113228930645,1.5540559158826568,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,34.0,1111111111111101,40.0164676935984,1.3893913201746102,Q3-F: p_hat -> U95 simultaneous
0.14138370507256884,35.0,1111111111111101,39.851803097890354,1.2247267244665636,Q3-F: p_hat -> U95 simultaneous
