parameter,value,profit_action_1,profit_action_0,difference_1_minus_0
disasm_F,127.0,47.22222222222223,47.40740740740742,-0.18518518518519045
disasm_F,128.0,47.11111111111114,47.40740740740742,-0.2962962962962763
disasm_F,129.0,47.00000000000003,47.40740740740742,-0.40740740740739056
disasm_F,130.0,46.888888888888914,47.40740740740742,-0.5185185185185048
disasm_F,131.0,46.7777777777778,47.40740740740742,-0.6296296296296191
disasm_F,132.0,46.666666666666686,47.40740740740742,-0.7407407407407334
disasm_F,133.0,46.55555555555557,47.40740740740742,-0.8518518518518476
disasm_F,134.0,46.44444444444446,47.40740740740742,-0.9629629629629619
disasm_F,135.0,46.33333333333337,47.40740740740742,-1.0740740740740478
disasm_F,136.0,46.22222222222223,47.40740740740742,-1.1851851851851904
disasm_F,137.0,46.11111111111114,47.40740740740742,-1.2962962962962763
disasm_F,138.0,46.00000000000003,47.40740740740742,-1.4074074074073906
disasm_F,139.0,45.888888888888914,47.40740740740742,-1.5185185185185048
disasm_F,140.0,45.7777777777778,47.40740740740742,-1.629629629629619
disasm_F,141.0,45.666666666666686,47.40740740740742,-1.7407407407407334
disasm_F,142.0,45.55555555555557,47.40740740740742,-1.8518518518518476
disasm_F,143.0,45.44444444444446,47.40740740740742,-1.962962962962962
disasm_F,144.0,45.33333333333337,47.40740740740742,-2.0740740740740478
disasm_F,145.0,45.22222222222226,47.40740740740742,-2.185185185185162
disasm_F,146.0,45.11111111111114,47.40740740740742,-2.2962962962962763
disasm_F,147.0,45.00000000000003,47.40740740740742,-2.4074074074073906
disasm_F,148.0,44.888888888888914,47.40740740740742,-2.518518518518505
disasm_F,149.0,44.7777777777778,47.40740740740742,-2.629629629629619
disasm_F,150.0,44.666666666666686,47.40740740740742,-2.7407407407407334
disasm_F,151.0,44.55555555555557,47.40740740740742,-2.8518518518518476
disasm_F,152.0,44.44444444444446,47.40740740740742,-2.962962962962962
disasm_F,153.0,44.33333333333337,47.40740740740742,-3.0740740740740478
disasm_F,154.0,44.22222222222226,47.40740740740742,-3.185185185185162
disasm_F,155.0,44.11111111111114,47.40740740740742,-3.2962962962962763
disasm_F,156.0,44.00000000000003,47.40740740740742,-3.4074074074073906
disasm_F,157.0,43.888888888888914,47.40740740740742,-3.518518518518505
disasm_F,158.0,43.7777777777778,47.40740740740742,-3.629629629629619
disasm_F,159.0,43.666666666666686,47.40740740740742,-3.7407407407407334
disasm_F,160.0,43.55555555555557,47.40740740740742,-3.8518518518518476
replacement_L,0.0,58.00000000000003,64.66666666666669,-6.666666666666657
replacement_L,1.0,58.00000000000003,64.55555555555557,-6.555555555555543
replacement_L,2.0,58.00000000000003,64.44444444444446,-6.444444444444429
replacement_L,3.0,58.00000000000003,64.33333333333334,-6.333333333333314
replacement_L,4.0,58.00000000000003,64.22222222222223,-6.2222222222222
replacement_L,5.0,58.00000000000003,64.11111111111114,-6.111111111111114
replacement_L,6.0,58.00000000000003,64.00000000000003,-6.0
replacement_L,7.0,58.00000000000003,63.888888888888914,-5.888888888888886
replacement_L,8.0,58.00000000000003,63.7777777777778,-5.7777777777777715
replacement_L,9.0,58.00000000000003,63.666666666666686,-5.666666666666657
replacement_L,10.0,58.00000000000003,63.55555555555557,-5.555555555555543
replacement_L,11.0,58.00000000000003,63.44444444444446,-5.444444444444429
replacement_L,12.0,58.00000000000003,63.33333333333334,-5.333333333333314
replacement_L,13.0,58.00000000000003,63.22222222222223,-5.2222222222222
replacement_L,14.0,58.00000000000003,63.11111111111114,-5.111111111111114
replacement_L,15.0,58.00000000000003,63.00000000000003,-5.0
replacement_L,16.0,58.00000000000003,62.888888888888914,-4.888888888888886
replacement_L,17.0,58.00000000000003,62.7777777777778,-4.7777777777777715
replacement_L,18.0,58.00000000000003,62.666666666666686,-4.666666666666657
replacement_L,19.0,58.00000000000003,62.55555555555557,-4.555555555555543
replacement_L,20.0,58.00000000000003,62.44444444444446,-4.444444444444429
replacement_L,21.0,58.00000000000003,62.33333333333334,-4.333333333333314
replacement_L,22.0,58.00000000000003,62.22222222222223,-4.2222222222222
replacement_L,23.0,58.00000000000003,62.11111111111114,-4.111111111111114
replacement_L,24.0,58.00000000000003,62.00000000000003,-4.0
replacement_L,25.0,58.00000000000003,61.888888888888914,-3.8888888888888857
replacement_L,26.0,58.00000000000003,61.7777777777778,-3.7777777777777715
replacement_L,27.0,58.00000000000003,61.666666666666686,-3.666666666666657
replacement_L,28.0,58.00000000000003,61.55555555555557,-3.555555555555543
replacement_L,29.0,58.00000000000003,61.44444444444446,-3.4444444444444287
replacement_L,30.0,58.00000000000003,61.33333333333334,-3.3333333333333144
replacement_L,31.0,58.00000000000003,61.22222222222223,-3.2222222222222
replacement_L,32.0,58.00000000000003,61.11111111111114,-3.1111111111111143
replacement_L,33.0,58.00000000000003,61.00000000000003,-3.0
replacement_L,34.0,58.00000000000003,60.888888888888914,-2.8888888888888857
replacement_L,35.0,58.00000000000003,60.7777777777778,-2.7777777777777715
replacement_L,36.0,58.00000000000003,60.666666666666686,-2.666666666666657
replacement_L,37.0,58.00000000000003,60.55555555555557,-2.555555555555543
replacement_L,38.0,58.00000000000003,60.44444444444446,-2.4444444444444287
replacement_L,39.0,58.00000000000003,60.33333333333334,-2.3333333333333144
replacement_L,40.0,58.00000000000003,60.22222222222223,-2.2222222222222
replacement_L,41.0,58.00000000000003,60.11111111111114,-2.1111111111111143
replacement_L,42.0,58.00000000000003,60.00000000000003,-2.0
replacement_L,43.0,58.00000000000003,59.888888888888914,-1.8888888888888857
replacement_L,44.0,58.00000000000003,59.7777777777778,-1.7777777777777715
replacement_L,45.0,58.00000000000003,59.666666666666686,-1.6666666666666572
replacement_L,46.0,58.00000000000003,59.55555555555557,-1.555555555555543
replacement_L,47.0,58.00000000000003,59.44444444444446,-1.4444444444444287
replacement_L,48.0,58.00000000000003,59.33333333333334,-1.3333333333333144
replacement_L,49.0,58.00000000000003,59.22222222222223,-1.2222222222222001
replacement_L,50.0,58.00000000000003,59.11111111111114,-1.1111111111111143
replacement_L,51.0,58.00000000000003,59.00000000000003,-1.0
replacement_L,52.0,58.00000000000003,58.888888888888914,-0.8888888888888857
replacement_L,53.0,58.00000000000003,58.7777777777778,-0.7777777777777715
replacement_L,54.0,58.00000000000003,58.666666666666686,-0.6666666666666572
replacement_L,55.0,58.00000000000003,58.55555555555557,-0.5555555555555429
replacement_L,56.0,58.00000000000003,58.44444444444446,-0.44444444444442865
replacement_L,57.0,58.00000000000003,58.33333333333334,-0.3333333333333144
replacement_L,58.0,58.00000000000003,58.22222222222223,-0.22222222222220012
replacement_L,59.0,58.00000000000003,58.11111111111114,-0.11111111111111427
replacement_L,60.0,58.00000000000003,58.00000000000003,0.0
replacement_L,61.0,58.00000000000003,57.888888888888914,0.11111111111111427
replacement_L,62.0,58.00000000000003,57.7777777777778,0.22222222222222854
replacement_L,63.0,58.00000000000003,57.666666666666686,0.3333333333333428
replacement_L,64.0,58.00000000000003,57.55555555555557,0.4444444444444571
replacement_L,65.0,58.00000000000003,57.44444444444446,0.5555555555555713
replacement_L,66.0,58.00000000000003,57.33333333333334,0.6666666666666856
replacement_L,67.0,58.00000000000003,57.22222222222223,0.7777777777777999
replacement_L,68.0,58.00000000000003,57.11111111111114,0.8888888888888857
replacement_L,69.0,58.00000000000003,57.00000000000003,1.0
replacement_L,70.0,58.00000000000003,56.888888888888914,1.1111111111111143
replacement_L,71.0,58.00000000000003,56.7777777777778,1.2222222222222285
replacement_L,72.0,58.00000000000003,56.666666666666686,1.3333333333333428
replacement_L,73.0,58.00000000000003,56.55555555555557,1.444444444444457
replacement_L,74.0,58.00000000000003,56.44444444444446,1.5555555555555713
replacement_L,75.0,58.00000000000003,56.33333333333334,1.6666666666666856
replacement_L,76.0,58.00000000000003,56.22222222222226,1.7777777777777715
replacement_L,77.0,58.00000000000003,56.11111111111114,1.8888888888888857
replacement_L,78.0,58.00000000000003,56.00000000000003,2.0
replacement_L,79.0,58.00000000000003,55.888888888888914,2.1111111111111143
replacement_L,80.0,58.00000000000003,55.7777777777778,2.2222222222222285
replacement_L,81.0,58.00000000000003,55.666666666666686,2.333333333333343
replacement_L,82.0,58.00000000000003,55.55555555555557,2.444444444444457
replacement_L,83.0,58.00000000000003,55.44444444444446,2.5555555555555713
replacement_L,84.0,58.00000000000003,55.33333333333334,2.6666666666666856
replacement_L,85.0,58.00000000000003,55.22222222222226,2.7777777777777715
replacement_L,86.0,58.00000000000003,55.11111111111114,2.8888888888888857
replacement_L,87.0,58.00000000000003,55.00000000000003,3.0
replacement_L,88.0,58.00000000000003,54.888888888888914,3.1111111111111143
replacement_L,89.0,58.00000000000003,54.7777777777778,3.2222222222222285
replacement_L,90.0,58.00000000000003,54.666666666666686,3.333333333333343
replacement_L,91.0,58.00000000000003,54.55555555555557,3.444444444444457
replacement_L,92.0,58.00000000000003,54.44444444444446,3.5555555555555713
replacement_L,93.0,58.00000000000003,54.33333333333334,3.6666666666666856
replacement_L,94.0,58.00000000000003,54.22222222222226,3.7777777777777715
replacement_L,95.0,58.00000000000003,54.11111111111114,3.8888888888888857
replacement_L,96.0,58.00000000000003,54.00000000000003,4.0
replacement_L,97.0,58.00000000000003,53.888888888888914,4.111111111111114
replacement_L,98.0,58.00000000000003,53.7777777777778,4.2222222222222285
replacement_L,99.0,58.00000000000003,53.666666666666686,4.333333333333343
replacement_L,100.0,58.00000000000003,53.55555555555557,4.444444444444457
p_final,0.03,59.924398625429575,64.87285223367698,-4.948453608247405
p_final,0.032,59.873278236914615,64.74931129476585,-4.876033057851231
p_final,0.034,59.821946169772275,64.62525879917186,-4.803312629399585
p_final,0.036,59.770401106500714,64.50069156293225,-4.730290456431533
p_final,0.038,59.71864171864175,64.3756063756064,-4.656964656964647
p_final,0.04,59.666666666666686,64.25000000000003,-4.583333333333343
p_final,0.041999999999999996,59.61447459986084,64.1238691718859,-4.509394572025059
p_final,0.044,59.562064156206446,63.997210599721086,-4.43514644351464
p_final,0.046,59.50943396226418,63.870020964360606,-4.360587002096423
p_final,0.048,59.456582633053245,63.74229691876752,-4.285714285714278
p_final,0.05,59.403508771929836,63.614035087719316,-4.21052631578948
p_final,0.052,59.35021097046416,63.485232067510566,-4.135021097046405
p_final,0.054,59.29668780831574,63.35588442565188,-4.059196617336141
p_final,0.056,59.24293785310735,63.22598870056498,-3.9830508474576334
p_final,0.057999999999999996,59.18895966029726,63.09554140127389,-3.906581740976634
p_final,0.06,59.13475177304966,62.96453900709221,-3.8297872340425556
p_final,0.062,59.0803127221038,62.832977967306334,-3.752665245202536
p_final,0.064,59.02564102564105,62.700854700854705,-3.675213675213655
p_final,0.066,58.970735189150616,62.56816559600287,-3.5974304068522542
p_final,0.068,58.915593705293304,62.434907010014314,-3.5193133047210097
p_final,0.07,58.860215053763454,62.301075268817215,-3.4408602150537604
p_final,0.07200000000000001,58.80459770114945,62.166666666666686,-3.3620689655172384
p_final,0.074,58.74874010079196,62.031677465802744,-3.282937365010781
p_final,0.076,58.69264069264071,61.89610389610391,-3.203463203463201
p_final,0.078,58.63629790310921,61.75994215473611,-3.1236442516268994
p_final,0.08,58.57971014492756,61.62318840579712,-3.0434782608695627
p_final,0.082,58.52287581699349,61.48583877995645,-2.962962962962962
p_final,0.08399999999999999,58.46579330422128,61.34788937409027,-2.882096069868993
p_final,0.086,58.408460977388785,61.209336250911775,-2.8008752735229905
p_final,0.088,58.350877192982466,61.07017543859652,-2.7192982456140555
p_final,0.09,58.29304029304032,60.93040293040295,-2.637362637362628
p_final,0.092,58.23494860499267,60.790014684287826,-2.555066079295159
p_final,0.094,58.17660044150114,60.649006622516566,-2.4724061810154296
p_final,0.096,58.11799410029499,60.50737463126845,-2.3893805309734546
p_final,0.098,58.059127864005944,60.36511456023652,-2.305986696230576
p_final,0.1,58.00000000000003,60.22222222222223,-2.2222222222222
p_final,0.10200000000000001,57.94060876020788,60.0786933927246,-2.1380846325167226
p_final,0.104,57.88095238095241,59.934523809523824,-2.0535714285714164
p_final,0.106,57.82102908277406,59.789709172259535,-1.9686800894854741
p_final,0.108,57.76083707025413,59.644245142003,-1.8834080717488746
p_final,0.11,57.70037453183522,59.498127340824,-1.7977528089887755
p_final,0.112,57.639639639639654,59.35135135135138,-1.7117117117117289
p_final,0.114,57.57863054928521,59.20391271632809,-1.625282167042883
p_final,0.116,57.51734539969837,59.05580693815989,-1.5384615384615188
p_final,0.118,57.45578231292518,58.90702947845807,-1.451247165532891
p_final,0.12,57.393939393939405,58.75757575757578,-1.363636363636374
p_final,0.122,57.331814730448,58.6074411541382,-1.2756264236901984
p_final,0.124,57.269406392694094,58.456621004566216,-1.1872146118721218
p_final,0.126,57.20671243325708,58.30511060259346,-1.0983981693363774
p_final,0.128,57.143730886850165,58.15290519877678,-1.009174311926614
p_final,0.13,57.08045977011497,58.00000000000003,-0.9195402298850581
p_final,0.132,57.01689708141322,57.84639016897083,-0.8294930875576085
p_final,0.134,56.95304080061587,57.692070823710566,-0.7390300230946991
p_final,0.136,56.888888888888914,57.53703703703707,-0.6481481481481524
p_final,0.138,56.82443928847644,57.38128383604024,-0.5568445475637986
p_final,0.14,56.759689922480646,57.22480620155039,-0.46511627906974695
p_final,0.14200000000000002,56.69463869463871,57.067599067599076,-0.3729603729603639
p_final,0.14400000000000002,56.62928348909659,56.9096573208723,-0.2803738317757052
p_final,0.14600000000000002,56.56362217017957,56.75097580015614,-0.18735362997657035
p_final,0.14800000000000002,56.497652582159645,56.591549295774655,-0.09389671361500973
p_final,0.15,56.43137254901961,56.43137254901961,0.0
p_final,0.152,56.364779874213866,56.27044025157235,0.09433962264151319
p_final,0.154,56.297872340425556,56.108747044917266,0.1891252955082905
p_final,0.156,56.23064770932072,55.946287519747244,0.2843601895734764
p_final,0.158,56.16310372129851,55.78305621536026,0.38004750593825065
p_final,0.16,56.0952380952381,55.61904761904765,0.4761904761904532
p_final,0.162,56.02704852824186,55.45425616547337,0.5727923627684959
p_final,0.164,55.95853269537483,55.288676236044665,0.6698564593301626
p_final,0.166,55.88968824940051,55.122302158273385,0.767386091127122
p_final,0.168,55.820512820512846,54.95512820512823,0.8653846153846132
p_final,0.17,55.751004016064286,54.78714859437753,0.963855421686759
p_final,0.17200000000000001,55.68115942028987,54.61835748792271,1.0628019323671651
p_final,0.17400000000000002,55.61097659402745,54.448748991121874,1.162227602905574
p_final,0.176,55.540453074433685,54.2783171521036,1.2621359223300885
p_final,0.178,55.46958637469589,54.107055961070586,1.3625304136253078
p_final,0.18,55.398373983739845,53.93495934959353,1.463414634146318
p_final,0.182,55.32681336593319,53.762021189894085,1.5647921760391057
p_final,0.184,55.25490196078434,53.58823529411768,1.6666666666666572
p_final,0.186,55.182637182637194,53.41359541359543,1.7690417690417632
p_final,0.188,55.11001642036126,53.23809523809527,1.871921182265993
p_final,0.19,55.03703703703707,53.06172839506175,1.9753086419753174
p_final,0.192,54.96369636963698,52.884488448844905,2.079207920792072
p_final,0.194,54.88999172870143,52.70636889991732,2.1836228287841095
p_final,0.196,54.81592039800998,52.52736318407963,2.2885572139303463
p_final,0.198,54.741479634247725,52.34746467165422,2.394014962593502
p_final,0.2,54.666666666666686,52.166666666666686,2.5
p_final,0.202,54.59147869674189,51.98496240601506,2.60651629072683
p_final,0.20400000000000001,54.51591289782246,51.802345058626486,2.7135678391959743
p_final,0.206,54.43996641477753,51.6188077246012,2.8211586901763326
p_final,0.208,54.363636363636374,51.43434343434345,2.9292929292929273
p_final,0.21,54.286919831223656,51.248945147679336,3.03797468354432
p_final,0.212,54.20981387478852,51.062605752961105,3.1472081218274184
p_final,0.214,54.13231552162853,50.875318066157774,3.256997455470753
p_final,0.216,54.0544217687075,50.68707482993199,3.367346938775512
p_final,0.218,53.9761295822677,50.497868712702484,3.4782608695652186
p_final,0.22,53.89743589743591,50.30769230769232,3.589743589743591
p_final,0.222,53.81833761782349,50.11653813196233,3.7017994858611587
p_final,0.224,53.73883161512029,49.924398625429575,3.814432989690715
p_final,0.226,53.65891472868219,49.731266149870834,3.9276485788113575
p_final,0.228,53.578583765112285,49.53713298791021,4.041450777202073
p_final,0.23,53.497835497835524,49.34199134199136,4.155844155844164
p_final,0.232,53.416666666666686,49.14583333333334,4.270833333333343
p_final,0.234,53.33507397737165,48.94865100087034,4.386422976501308
p_final,0.23600000000000002,53.253054101221664,48.750436300174556,4.5026178010471085
p_final,0.23800000000000002,53.1706036745407,48.55118110236222,4.619422572178479
p_final,0.24,53.087719298245645,48.350877192982466,4.736842105263179
p_final,0.242,53.00439753737908,48.14951627088831,4.854881266490764
p_final,0.244,52.92063492063494,47.94708994708998,4.973544973544961
p_final,0.246,52.836427939876245,47.74358974358975,5.092838196286493
p_final,0.248,52.75177304964541,47.5390070921986,5.2127659574468055
p_final,0.25,52.666666666666686,47.33333333333334,5.333333333333343
